    0  237.9166 122.4658  12728     0  7982  4746
    1  237.9156 122.4660  12705    23  7988  4717
    2  237.9166 122.4666  12635    70  7998  4637
    3  238.0803 122.4620  12569    66  8056  4513
    4  238.0821 122.4626  12531    38  8161  4370
    5  238.2283 122.5707  12180   351  8302  3878
    6  238.2926 122.5026  12120    60  8324  3796
    7  238.3926 122.4874  12186    66  8237  3949
    8  238.4954 122.5054  11978   208  8314  3664
    9  238.4006 122.4896  12089   111  8249  3840
   10  238.2295 122.4350  11978   111  8300  3678
   11  238.0889 122.4630  11872   106  8357  3515
   12  238.0074 122.5075  11754   118  8393  3361
   13  238.0066 122.5090  11675    79  8271  3404
   14  238.0651 122.5855  11641    34  8251  3390
   15  238.0028 122.5117  11617    24  8290  3327
   16  238.0047 122.5110  11523    94  8264  3259
   17  238.1346 122.7173  11442    81  8261  3181
   18  238.4979 123.0007  11290   152  8178  3112
   19  238.5985 123.0757  11088   202  8041  3047
   20  238.6960 123.0400  10999    89  7999  3000
   21  238.8173 123.0364  10952    47  7933  3019
   22  239.0034 123.0032  10962    10  7946  3016
   23  239.2407 123.0433  10893    69  7937  2956
   24  239.3330 123.1275  10819    74  7923  2896
   25  239.3330 123.1287  10805    14  7951  2854
   26  239.3324 123.1306  10783    22  7920  2863
   27  239.3323 123.1293  10772    11  7926  2846
   28  239.4373 123.0854  10803    31  7898  2905
   29  239.4938 123.0058  10822    19  7905  2917
   30  239.4347 123.0839  10768    54  7973  2795
   31  239.4387 123.0862  10683    85  7947  2736
   32  239.4373 123.0866  10610    73  7972  2638
   33  239.4959 123.0073  10533    77  7973  2560
   34  239.4958 123.0074  10485    48  7945  2540
   35  239.4950 123.0063  10505    20  7923  2582
   36  239.4996 123.0068  10453    52  7895  2558
   37  239.4993 123.0067  10442    11  7860  2582
   38  239.4990 123.0036  10415    27  7833  2582
   39  239.5005 123.0023  10359    56  7805  2554
   40  239.5061 122.9993  10302    57  7767  2535
   41  239.5081 123.0020  10276    26  7777  2499
   42  239.5100 123.0013  10268     8  7757  2511
   43  239.6136 123.0346  10258    10  7816  2442
   44  239.7097 122.8581  10274    16  7808  2466
   45  239.7110 122.8556  10249    25  7821  2428
   46  239.6885 122.6867  10205    44  7763  2442
   47  240.0320 122.7958  10106    99  7704  2402
   48  240.0312 122.7954  10106     0  7656  2450
   49  239.9987 122.8921  10091    15  7633  2458
   50  239.8060 122.9008  10157    66  7635  2522
   51  239.8059 122.9007  10107    50  7655  2452
   52  240.0980 122.8642  10104     3  7633  2471
   53  239.9992 122.9987  10134    30  7609  2525
   54  240.0003 122.9984  10041    93  7570  2471
   55  239.9993 122.9977  10018    23  7570  2448
   56  240.0007 122.8947  10055    37  7545  2510
   57  240.1291 122.7692  10054     1  7546  2508
   58  240.1286 122.7693  10121    67  7573  2548
   59  240.3108 122.6858  10136    15  7579  2557
   60  240.3129 122.6823  10156    20  7559  2597
   61  240.3176 122.6848  10165     9  7503  2662
   62  240.4094 122.7264  10223    58  7465  2758
   63  240.3228 122.6791  10229     6  7415  2814
   64  240.3600 122.6399  10327    98  7400  2927
   65  240.3133 122.5019  10383    56  7399  2984
   66  240.5003 122.5034  10345    38  7377  2968
   67  240.4042 122.4419  10562   217  7373  3189
   68  240.3910 122.2227  10713   151  7346  3367
   69  240.3757 122.3344  10776    63  7412  3364
   70  240.3725 122.3352  10814    38  7435  3379
   71  240.3728 122.3372  10917   103  7451  3466
   72  240.3902 122.2241  10954    37  7448  3506
   73  240.3842 122.4283  10944    10  7465  3479
   74  240.3830 122.4296  11023    79  7460  3563
   75  240.5004 122.4978  10863   160  7381  3482
   76  240.4969 122.4970  11147   284  7404  3743
   77  240.3679 122.4715  11195    48  7405  3790
   78  240.4999 122.4972  11226    31  7389  3837
   79  240.5002 122.2518  10971   255  7395  3576
   80  240.5023 122.2850  11008    37  7437  3571
   81  240.6666 122.2659  11013     5  7490  3523
   82  240.6663 122.2661  11047    34  7531  3516
   83  240.6670 122.2653  11081    34  7579  3502
   84  240.7148 122.1422  11095    14  7583  3512
   85  240.5032 122.0019  11112    17  7579  3533
   86  240.5018 122.0019  11200    88  7609  3591
   87  240.5019 122.0017  11299    99  7674  3625
   88  240.6914 122.0014  11264    35  7703  3561
   89  240.8316 122.0845  11295    31  7701  3594
   90  240.6939 122.0025  11393    98  7741  3652
   91  240.5020 122.0016  11397     4  7738  3659
   92  240.6367 122.0915  11350    47  7796  3554
   93  240.5013 122.0010  11391    41  7873  3518
   94  240.3112 122.0009  11682   291  7913  3769
   95  240.3094 122.0006  11779    97  7926  3853
   96  240.1464 122.0714  11778     1  7934  3844
   97  239.8435 122.1569  11874    96  7935  3939
   98  239.8473 122.1565  11878     4  7971  3907
   99  239.8042 122.2468  11936    58  8036  3900
  100  239.8629 122.3303  11828   108  8126  3702
  101  240.1678 122.2062  11834     6  8097  3737
  102  240.6289 122.0009  11579   255  8110  3469
  103  240.8488 121.9215  11667    88  8117  3550
  104  241.0787 121.9177  11730    63  8151  3579
  105  240.9041 121.8166  11827    97  8146  3681
  106  241.0418 121.6662  11831     4  8178  3653
  107  241.0405 121.5782  11801    30  8192  3609
  108  241.2004 121.2929  11706    95  8165  3541
  109  241.2020 121.2903  11704     2  8182  3522
  110  241.1693 121.2025  11763    59  8209  3554
  111  241.1695 121.2013  11791    28  8210  3581
  112  240.9815 121.3760  11926   135  8195  3731
  113  241.0403 121.2442  11983    57  8184  3799
  114  241.2621 121.1272  12014    31  8236  3778
  115  241.1633 121.0931  12081    67  8205  3876
  116  241.2981 120.9384  12169    88  8225  3944
  117  241.4448 120.7256  12183    14  8233  3950
  118  241.4440 120.7229  12177     6  8246  3931
  119  241.4442 120.7207  12183     6  8212  3971
  120  241.4451 120.7205  12213    30  8192  4021
  121  241.4449 120.5976  12220     7  8225  3995
  122  241.4487 120.5953  12138    82  8199  3939
  123  241.6582 120.5660  12063    75  8202  3861
  124  241.6195 120.5043  12126    63  8167  3959
  125  241.4772 120.4225  12322   196  8078  4244
  126  241.4787 120.4192  12363    41  8078  4285
  127  241.6778 120.4113  12260   103  8013  4247
  128  241.6779 120.4098  12237    23  7996  4241
  129  241.7384 120.2334  12102   135  7928  4174
  130  241.9389 120.0589  12073    29  7895  4178
  131  241.9402 120.0611  12005    68  7830  4175
  132  241.9944 119.9999  12075    70  7813  4262
  133  241.8859 119.8894  12042    33  7813  4229
  134  241.8050 119.8374  12058    16  7814  4244
  135  241.7720 119.5786  11999    59  7827  4172
  136  241.5533 119.5917  11906    93  7851  4055
  137  241.5471 119.7927  11896    10  7865  4031
  138  241.6169 119.8559  11954    58  7905  4049
  139  241.6588 120.0038  11966    12  7955  4011
  140  241.7938 120.0907  12033    67  7957  4076
  141  241.9093 120.2083  12067    34  7976  4091
  142  241.9977 120.0100  12053    14  7974  4079
  143  242.0018 120.1748  12056     3  7992  4064
  144  242.0038 120.0060  11949   107  7997  3952
  145  242.0045 120.1709  11913    36  8074  3839
  146  241.9749 120.0857  11936    23  8064  3872
  147  241.9770 120.0860  11896    40  8114  3782
  148  241.9706 120.0882  11836    60  8223  3613
  149  241.8847 120.1206  11761    75  8276  3485
  150  241.8937 120.0365  11760     1  8253  3507
  151  241.9744 120.0876  11753     7  8262  3491
  152  241.9760 120.0873  11722    31  8233  3489
  153  242.0817 120.0566  11761    39  8296  3465
  154  242.0056 120.0040  11821    60  8304  3517
  155  242.0090 120.0005  11780    41  8268  3512
  156  242.0871 120.0495  11858    78  8297  3561
  157  242.0364 119.9745  11974   116  8310  3664
  158  242.0363 119.9739  11954    20  8373  3581
  159  242.0851 120.0473  11933    21  8458  3475
  160  242.2052 120.0710  12053   120  8576  3477
  161  242.2508 120.0037  12148    95  8619  3529
  162  242.2081 120.0777  12266   118  8577  3689
  163  242.2056 120.0793  12393   127  8531  3862
  164  242.2948 120.0833  12448    55  8490  3958
  165  242.1580 120.1523  12549   101  8472  4077
  166  242.1587 120.1539  12512    37  8431  4081
  167  242.1590 120.1593  12416    96  8377  4039
  168  242.2820 120.0770  12531   115  8328  4203
  169  242.3326 120.0053  12503    28  8302  4201
  170  242.3319 119.9989  12404    99  8253  4151
  171  242.2369 119.8564  12434    30  8202  4232
  172  242.0118 119.7554  12410    24  8187  4223
  173  242.0059 119.7497  12372    38  8205  4167
  174  242.0044 119.7519  12324    48  8181  4143
  175  242.0025 119.7503  12289    35  8216  4073
  176  242.0031 119.7553  12260    29  8197  4063
  177  242.0042 119.7561  12160   100  8191  3969
  178  242.0050 119.7579  12079    81  8158  3921
  179  242.0085 119.7510  12166    87  8215  3951
  180  242.0085 119.7492  12222    56  8213  4009
  181  242.0105 119.7475  12291    69  8300  3991
  182  242.0141 119.7462  12293     2  8334  3959
  183  242.0378 119.6708  12317    24  8428  3889
  184  242.0400 119.6707  12311     6  8456  3855
  185  242.0406 119.6676  12378    67  8519  3859
  186  242.2202 119.6604  12356    22  8568  3788
  187  242.2857 119.6023  12439    83  8591  3848
  188  242.3487 119.5596  12399    40  8561  3838
  189  242.5457 119.6353  12354    45  8422  3932
  190  242.5468 119.6367  12389    35  8433  3956
  191  242.6455 119.5242  12440    51  8528  3912
  192  242.6444 119.5264  12330   110  8569  3761
  193  242.5634 119.5638  12251    79  8586  3665
  194  242.7149 119.4620  12160    91  8587  3573
  195  242.9884 119.4936  12048   112  8574  3474
  196  242.9443 119.4254  11980    68  8598  3382
  197  243.0003 119.2653  11943    37  8613  3330
  198  243.0023 119.1676  11898    45  8632  3266
  199  243.0310 119.0821  11889     9  8640  3249
  200  243.0090 119.1685  11869    20  8667  3202
  201  243.0951 119.3059  11865     4  8627  3238
  202  243.3225 119.0596  11921    56  8685  3236
  203  243.4075 119.1553  11872    49  8735  3137
  204  243.4976 119.3252  11753   119  8725  3028
  205  243.4985 119.3255  11770    17  8674  3096
  206  243.4973 119.3225  11884   114  8719  3165
