   33  175.2002 302.0022  17159     0 10332  6827
   34  175.1813 302.1808  17258    99 10381  6877
   35  175.3323 302.2670  17248    10 10393  6855
   36  175.1184 302.4109  17346    98 10404  6942
   37  175.1162 302.4115  17369    23 10379  6990
   38  175.1157 302.4122  17324    45 10384  6940
   39  174.8940 302.4218  17338    14 10394  6944
   40  174.8919 302.4196  17472   134 10420  7052
   41  174.7599 302.2869  17604   132 10433  7171
   42  174.2755 302.1826  17761   157 10573  7188
   43  174.6298 301.9508  17513   248 10533  6980
   44  174.6652 302.2646  17471    42 10583  6888
   45  174.6856 301.8762  17510    39 10624  6886
   46  174.5380 301.8475  17569    59 10658  6911
   47  174.5003 301.8007  17654    85 10756  6898
   48  174.4999 301.5023  18077   423 10843  7234
   49  174.6149 301.3851  18008    69 10579  7429
   50  174.4994 301.2849  18111   103 10586  7525
   51  174.5622 300.7515  18068    43 10560  7508
   52  174.5857 300.8809  18177   109 10558  7619
   53  174.3687 300.7912  18301   124 10499  7802
   54  174.4276 300.8580  18227    74 10488  7739
   55  174.3322 300.8778  18191    36 10467  7724
   56  174.4776 301.1202  18097    94 10532  7565
   57  174.5906 301.2592  18053    44 10574  7479
   58  174.5898 301.4418  17983    70 10636  7347
   59  174.5569 301.3185  17992     9 10632  7360
   60  174.5911 301.2579  17986     6 10684  7302
   61  174.5934 301.2592  18045    59 10652  7393
   62  174.8731 301.3327  18015    30 10650  7365
   63  174.9981 301.1246  18123   108 10624  7499
   64  175.2446 301.2459  18411   288 10598  7813
   65  175.5280 300.8141  18667   256 10732  7935
   66  175.6548 300.7269  18735    68 10626  8109
   67  175.7102 300.5494  18811    76 10597  8214
   68  175.8009 300.4980  18833    22 10260  8573
   69  175.9661 300.3996  19063   230 10284  8779
   70  176.3614 300.3674  19335   272 10249  9086
   71  176.5108 300.0954  19563   228 10406  9157
   72  176.7726 300.1123  19577    14 10422  9155
   73  176.9153 299.9764  19536    41 10400  9136
   74  176.7770 300.1127  19547    11 10306  9241
   75  176.7752 300.1115  19676   129 10283  9393
   76  176.7324 300.2923  19688    12 10282  9406
   77  176.7935 300.1179  19765    77 10264  9501
   78  177.0783 299.9461  19761     4 10210  9551
   79  176.9660 300.1706  19696    65 10117  9579
   80  177.0269 300.2355  19558   138 10066  9492
   81  177.3539 300.3072  19476    82  9963  9513
   82  177.3955 300.3734  19392    84  9905  9487
   83  177.8720 300.5153  19750   358 10319  9431
   84  177.9921 300.5036  19780    30 10272  9508
   85  177.9616 300.6578  19782     2 10264  9518
   86  178.0262 300.5777  19856    74 10219  9637
   87  178.3297 300.5574  19804    52 10161  9643
   88  178.7636 300.4031  20178   374  9829 10349
   89  179.1925 300.3722  20124    54  9836 10288
   90  179.2712 300.3056  20093    31  9824 10269
   91  179.3357 300.2285  19906   187  9751 10155
   92  179.1269 300.2893  19752   154  9652 10100
   93  179.1271 300.2894  19511   241  9596  9915
   94  179.1055 300.0372  19363   148  9591  9772
   95  178.8448 300.2327  19196   167  9513  9683
   96  179.0492 300.4005  18935   261  9461  9474
   97  178.8825 300.5883  18773   162  9720  9053
   98  179.1420 300.5240  18709    64  9743  8966
   99  178.7724 300.6374  18555   154  9695  8860
  100  179.0449 300.8109  18386   169  9628  8758
  101  178.9494 300.7510  18195   191  9554  8641
  102  179.4502 300.6510  18074   121  9507  8567
  103  179.7988 301.0401  18166    92  9576  8590
  104  179.0398 301.3746  17942   224  9411  8531
  105  178.3989 301.4400  17674   268  9339  8335
  106  177.9995 301.4143  17707    33  9366  8341
  107  177.9658 301.4203  17618    89  9346  8272
  108  177.7024 301.4701  17608    10  9306  8302
  109  177.2972 301.5413  17308   300  9363  7945
  110  177.3367 301.6063  17256    52  9387  7869
  111  177.2409 301.5972  17136   120  9439  7697
  112  177.0547 301.6762  17095    41  9468  7627
  113  177.1360 301.6124  17048    47  9446  7602
  114  177.1340 301.6101  17036    12  9522  7514
  115  176.8616 301.3901  17022    14  9319  7703
  116  176.8409 301.2114  16876   146  9304  7572
  117  176.7663 300.9999  16839    37  9217  7622
  118  176.3804 300.9038  16701   138  9241  7460
  119  176.3466 300.7728  16665    36  9243  7422
  120  176.1950 300.5867  16629    36  9252  7377
  121  176.2817 300.4635  16564    65  9164  7400
  122  176.2025 300.5016  16563     1  9308  7255
  123  176.2679 300.5637  16638    75  9332  7306
  124  176.2772 300.7190  16810   172  9241  7569
  125  176.2776 300.7188  16862    52  9270  7592
  126  176.3609 300.7481  16754   108  9208  7546
  127  176.4963 300.6506  16687    67  9266  7421
  128  176.4416 300.7171  16675    12  9297  7378
  129  176.5761 300.6204  16696    21  9355  7341
  130  176.5616 300.7390  16584   112  9330  7254
  131  176.5006 300.5005  16557    27  9343  7214
  132  176.4107 300.3339  16359   198  9184  7175
  133  176.4992 300.3677  16335    24  9206  7129
  134  176.1579 300.3739  16128   207  9260  6868
  135  175.8531 300.3227  16059    69  9262  6797
  136  175.5894 300.1383  15979    80  9322  6657
  137  175.6806 300.1192  15860   119  9295  6565
  138  175.8392 299.8427  15727   133  9279  6448
  139  175.3335 300.0826  15467   260  9164  6303
