   23  12.8176 123.8180   9565     0  7685  1880
   24  12.5014 123.5013   9745   180  7688  2057
   25  12.7739 123.4990   9914   169  7712  2202
   26  12.7489 123.2533  10009    95  7696  2313
   27  12.7822 123.0911  10142   133  7687  2455
   28  12.8248 123.2626  10133     9  7733  2400
   29  12.8308 123.3753  10157    24  7757  2400
   30  12.7379 123.4345  10108    49  7851  2257
   31  12.7493 123.2516  10154    46  7873  2281
   32  12.8395 123.1581  10229    75  7935  2294
   33  12.8396 123.1581  10289    60  7936  2353
   34  12.7465 123.0500  10356    67  7908  2448
   35  12.6288 122.9984  10378    22  7875  2503
   36  12.4983 122.9458  10338    40  7755  2583
   37  12.4363 122.7192  10463   125  7704  2759
   38  12.3814 122.6142  10501    38  7665  2836
   39  12.4920 122.4990  10553    52  7676  2877
   40  12.2237 122.4499  10665   112  7671  2994
   41  12.1241 122.4014  10840   175  7663  3177
   42  12.0566 122.4209  10994   154  7682  3312
   43  12.0260 122.2366  11045    51  7673  3372
   44  12.0237 122.1551  11111    66  7676  3435
   45  12.0228 122.1525  11144    33  7700  3444
   46  11.8981 122.1034  11106    38  7666  3440
   47  11.8965 122.1007  11028    78  7620  3408
   48  11.7775 121.8889  10860   168  7588  3272
   49  11.7728 121.8837  10732   128  7555  3177
   50  11.5299 121.6552  10582   150  7513  3069
   51  11.3715 121.6290  10322   260  7462  2860
   52  11.4958 121.4942  10037   285  7408  2629
   53  11.3437 121.3425   9860   177  7386  2474
   54  11.3288 121.1241   9732   128  7442  2290
   55  11.0920 121.0888   9598   134  7498  2100
   56  11.1581 120.8393   9397   201  7420  1977
   57  10.9999 120.5001   9239   158  7322  1917
   58  10.9996 120.4983   9077   162  7357  1720
   59  10.8193 120.1832   8908   169  7410  1498
   60  10.8190 120.1826   8867    41  7412  1455
   61  10.8013 120.0019   8807    60  7454  1353
