   42  57.6376 199.0923  10482     0  7630  2852
   43  57.4180 199.1675  10650   168  7585  3065
   44  57.3010 199.3999  10673    23  7642  3031
   45  57.2740 199.2731  10678     5  7714  2964
   46  57.1468 199.0715  10715    37  7775  2940
   47  57.1476 199.0706  10690    25  7832  2858
   48  57.3891 198.9440  10751    61  7798  2953
   49  57.4540 198.8624  10767    16  7790  2977
   50  57.4108 198.6816  10770     3  7813  2957
   51  57.3819 198.5705  10739    31  7886  2853
   52  57.3800 198.5689  10706    33  7969  2737
   53  57.1073 198.5763  10679    27  7910  2769
   54  57.2733 198.1835  10589    90  7849  2740
   55  57.2181 198.0878  10616    27  7824  2792
   56  57.1253 198.1668  10645    29  7789  2856
   57  57.2159 198.0871  10621    24  7742  2879
   58  57.0899 198.0910  10596    25  7665  2931
   59  57.0888 198.0893  10584    12  7536  3048
   60  56.9986 197.9991  10529    55  7466  3063
   61  56.9959 198.0014  10517    12  7351  3166
   62  56.9948 198.0006  10508     9  7303  3205
   63  56.9938 197.9988  10537    29  7241  3296
   64  56.5987 197.9576  10612    75  7191  3421
   65  56.5982 197.9568  10615     3  7109  3506
   66  56.4965 197.9963  10553    62  7019  3534
   67  56.3990 197.9600  10625    72  7062  3563
   68  56.4985 197.7271  10588    37  7068  3520
   69  56.2526 197.7480  10631    43  7117  3514
   70  56.2238 197.4983  10533    98  7076  3457
   71  56.4118 197.1171  10570    37  7057  3513
   72  56.1614 197.1579  10673   103  7043  3630
   73  56.2785 197.1097  10579    94  6993  3586
   74  56.1184 197.4092  10595    16  7077  3518
   75  55.9449 197.1105  10640    45  7086  3554
   76  55.9438 197.1107  10595    45  7084  3511
   77  55.8234 197.0588  10551    44  7079  3472
   78  55.5010 197.2827  10495    56  7082  3413
   79  55.4998 197.0006  10297   198  7032  3265
   80  55.7988 197.0002  10334    37  7027  3307
