   40  291.4561 322.6383  17061     0 10274  6787
   41  291.6146 322.6164  16572   489 10060  6512
   42  291.4029 322.5994  16984   412 10136  6848
   43  291.7762 322.5013  16441   543  9952  6489
   44  291.8934 322.5777  16460    19 10028  6432
   45  292.0003 322.3832  16410    50  9915  6495
   46  292.1235 322.1706  16502    92  9939  6563
   47  292.0378 322.1123  16649   147  9923  6726
   48  291.8327 322.1014  17042   393  9994  7048
   49  292.0002 321.9995  17152   110  9981  7171
   50  291.9988 321.9085  17121    31  9991  7130
   51  291.9753 322.0855  17295   174  9976  7319
   52  292.0923 322.2036  17515   220  9974  7541
   53  292.0970 322.2024  17693   178 10004  7689
   54  292.1227 322.4239  17973   280 10044  7929
   55  292.3436 322.4179  18228   255 10056  8172
   56  292.2632 322.4591  18358   130  9976  8382
   57  292.4043 322.5717  18589   231 10098  8491
   58  292.6787 322.5584  18370   219 10069  8301
   59  292.6855 322.3152  18289    81  9948  8341
   60  292.6093 322.2980  18256    33 10018  8238
   61  292.6100 322.2946  18180    76 10077  8103
   62  292.7950 322.2033  18105    75 10039  8066
   63  292.8278 322.2189  18007    98 10089  7918
   64  292.7524 322.1998  17855   152 10128  7727
   65  292.7518 322.1912  17974   119 10091  7883
   66  292.8063 321.8899  17955    19 10081  7874
   67  292.8346 321.7997  17881    74 10087  7794
   68  292.8988 321.7248  18043   162 10118  7925
   69  292.8377 321.6839  18185   142 10122  8063
   70  292.8195 321.5981  18346   161 10164  8182
   71  292.8654 321.5180  18501   155 10149  8352
   72  292.9085 321.3911  18243   258 10194  8049
   73  292.9130 321.3868  18334    91 10175  8159
   74  292.8684 321.3281  18430    96 10179  8251
   75  292.8713 321.3235  18466    36 10158  8308
   76  292.9077 321.2403  18488    22 10199  8289
   77  292.8314 321.1349  18457    31 10230  8227
   78  292.7893 321.3122  18534    77 10268  8266
   79  292.6384 321.3794  18477    57 10361  8116
   80  292.6405 321.3832  18265   212 10392  7873
   81  292.7194 321.4978  18341    76 10472  7869
   82  292.6392 321.5361  18703   362 10588  8115
   83  292.6158 321.3242  18267   436 10659  7608
   84  292.5159 321.0952  18095   172 10794  7301
   85  292.5135 321.1014  18062    33 10799  7263
   86  292.5500 320.7940  17850   212 10673  7177
   87  292.4055 320.4865  17209   641 10705  6504
   88  292.1273 320.5007  17135    74 10545  6590
   89  292.2086 320.3354  16971   164 10525  6446
   90  292.3820 320.3098  16907    64 10348  6559
   91  292.2619 320.2184  16748   159 10221  6527
   92  292.2602 320.2170  16697    51 10077  6620
   93  292.4972 320.0013  16680    17 10034  6646
   94  292.6615 319.7966  16936   256 10133  6803
   95  292.5536 319.8914  16938     2 10080  6858
   96  292.6650 319.7964  16964    26 10061  6903
   97  292.7280 319.9097  16902    62 10039  6863
   98  292.9533 319.8288  16903     1 10009  6894
   99  292.9080 319.9564  16882    21  9898  6984
  100  292.7628 320.0015  16695   187  9894  6801
  101  293.3677 319.5898  16590   105  9918  6672
  102  293.6164 319.5072  16568    22  9942  6626
  103  294.2452 319.0041  16217   351  9928  6289
