    0  339.6857 26.4625  21822     0  9631 12191
    1  339.7352 26.4119  21877    55  9622 12255
    2  339.7364 26.4142  22049   172  9645 12404
    3  339.7370 26.4148  22155   106  9640 12515
    4  339.7985 26.4902  22047   108  9558 12489
    5  339.8649 26.4550  21769   278  9552 12217
    6  339.7358 26.4136  21649   120  9574 12075
    7  339.7967 26.4889  21351   298  9548 11803
    8  339.8687 26.6786  20639   712  9341 11298
    9  339.8749 26.6850  20507   132  9407 11100
   10  339.9186 26.6275  20466    41  9467 10999
   11  340.0223 26.7614  20116   350  9434 10682
   12  339.9799 26.8266  19732   384  9396 10336
   13  339.9792 26.8262  19455   277  9385 10070
   14  340.0775 27.0565  19282   173  9385  9897
   15  340.0837 27.0613  18937   345  9382  9555
   16  340.2986 27.1462  18757   180  9369  9388
   17  340.2997 27.1443  18660    97  9360  9300
   18  340.3005 27.1438  18561    99  9320  9241
   19  340.3867 27.1445  18489    72  9279  9210
   20  340.3877 27.1390  18413    76  9245  9168
   21  340.4959 27.0050  18250   163  9244  9006
   22  340.4248 26.8327  18161    89  9236  8925
   23  340.4978 27.0000  17981   180  9221  8760
   24  340.4162 27.0006  17796   185  9205  8591
   25  340.3050 26.9110  17609   187  9213  8396
   26  340.2380 26.8251  17483   126  9147  8336
   27  340.2366 26.8257  17496    13  9162  8334
   28  340.2421 26.5485  17563    67  9104  8459
   29  340.2823 26.3796  17823   260  9271  8552
   30  340.2881 26.2722  17763    60  9177  8586
   31  340.1508 26.2851  17600   163  9121  8479
   32  339.8981 26.1746  17379   221  9075  8304
   33  339.8360 26.0702  17204   175  9016  8188
   34  339.9976 26.0016  17026   178  8942  8084
   35  339.9982 26.0039  16838   188  8863  7975
   36  339.9991 26.0031  16797    41  8823  7974
   37  340.0004 26.0036  16948   151  8824  8124
   38  340.1072 26.0035  16894    54  8798  8096
   39  339.9627 25.7633  16830    64  8792  8038
   40  339.9608 25.7600  16908    78  8751  8157
   41  339.8761 25.4996  17142   234  8884  8258
   42  339.8772 25.5003  16874   268  8629  8245
   43  340.0006 25.5001  16883     9  8554  8329
   44  340.0876 25.4363  17325   442  8790  8535
   45  340.0043 25.5023  17057   268  8617  8440
   46  340.0017 25.6170  17084    27  8631  8453
   47  340.0021 25.6188  17143    59  8587  8556
   48  340.0021 25.6188  17289   146  8600  8689
   49  340.0518 25.7491  17212    77  8582  8630
   50  340.2481 25.5637  17176    36  8526  8650
   51  339.9241 25.6159  17084    92  8536  8548
   52  339.9287 25.7866  17056    28  8570  8486
   53  339.7511 25.5850  17120    64  8581  8539
   54  339.9081 25.6382  17200    80  8493  8707
   55  339.5007 25.5013  17307   107  8521  8786
   56  339.5001 25.5005  17483   176  8520  8963
