   47  76.4160 11.2494   8981     0  6319  2662
   48  76.9992 11.5011   9177   196  6294  2883
   49  77.4487 11.7995   9195    18  6318  2877
   50  77.7276 12.0878   9246    51  6207  3039
   51  77.8728 11.9970   9273    27  6254  3019
   52  78.1471 12.0469   9234    39  6286  2948
   53  78.3742 12.1257   9161    73  6269  2892
   54  78.7913 12.4179   9198    37  6107  3091
   55  78.9280 12.8486   9295    97  6141  3154
   56  79.1952 12.6459   9331    36  6100  3231
   57  79.9292 12.7332   9334     3  5994  3340
   58  80.0329 12.7112   9376    42  6008  3368
   59  79.9704 12.5749   9449    73  6026  3423
   60  79.9097 12.8205   9493    44  6028  3465
   61  79.7017 12.9716   9532    39  6027  3505
   62  79.8387 13.0549   9624    92  6040  3584
   63  79.7416 13.1017   9716    92  6035  3681
   64  79.4005 12.9492   9676    40  6220  3456
   65  79.3536 13.0747   9746    70  6197  3549
   66  79.3112 13.0010   9726    20  6222  3504
   67  79.4121 12.9514   9727     1  6220  3507
   68  79.4126 12.9500   9733     6  6222  3511
   69  79.5480 13.0709   9718    15  6051  3667
   70  79.6579 12.9242   9721     3  6047  3674
   71  79.7677 12.9259   9689    32  6048  3641
   72  79.9399 13.0548   9683     6  6091  3592
   73  79.9382 13.0552   9621    62  6091  3530
   74  80.0484 13.1100   9579    42  6112  3467
   75  79.9979 13.2173   9528    51  6110  3418
   76  80.1281 13.4196   9415   113  6117  3298
   77  80.3519 13.4707   9330    85  6129  3201
   78  80.5616 13.7778   9217   113  6030  3187
   79  81.1582 13.8364   9142    75  6025  3117
   80  81.4322 13.8578   8979   163  6036  2943
   81  81.9134 13.9994   8833   146  5914  2919
   82  82.2665 13.8963   8715   118  5901  2814
   83  83.0030 13.9991   8608   107  5803  2805
   84  83.4465 13.9445   8597    11  5802  2795
   85  83.3198 13.9995   8629    32  5774  2855
   86  83.6508 13.9418   8476   153  5722  2754
   87  84.1891 13.9996   8418    58  5724  2694
   88  84.5032 13.9994   8262   156  5707  2555
