    0  201.7171 320.1137  14931     0  8865  6066
    1  201.7757 320.2761  15157   226  8827  6330
    2  201.8596 320.3864  15310   153  8797  6513
    3  201.8642 320.2993  15399    89  8783  6616
    4  201.8695 320.3014  15390     9  8775  6615
    5  202.0741 320.3510  15492   102  8773  6719
    6  202.2269 320.1660  15545    53  8799  6746
    7  202.2323 320.1683  15556    11  8801  6755
    8  202.3269 320.1649  15596    40  8798  6798
    9  202.3279 320.1650  15749   153  8760  6989
   10  202.4140 320.1386  15909   160  8763  7146
   11  202.4985 320.1602  15902     7  8746  7156
   12  202.4436 320.2253  15953    51  8692  7261
   13  202.4983 320.4372  15894    59  8722  7172
   14  202.4990 320.4419  15956    62  8668  7288
   15  202.4300 320.4739  15925    31  8723  7202
   16  202.5723 320.4759  16020    95  8686  7334
   17  202.5748 320.4781  15854   166  8673  7181
   18  202.6763 320.5818  15467   387  8734  6733
   19  202.7085 320.8571  15190   277  8723  6467
   20  202.7072 320.8580  14991   199  8688  6303
   21  202.7109 320.8631  14729   262  8665  6064
   22  202.7910 320.8920  14516   213  8673  5843
   23  202.6616 320.9810  14351   165  8727  5624
   24  202.6246 321.0988  14286    65  8671  5615
   25  202.5404 321.0763  14176   110  8611  5565
   26  202.6211 321.1077  13908   268  8626  5282
   27  202.5871 321.1802  13870    38  8636  5234
   28  202.6487 321.2334  13747   123  8677  5070
   29  202.6196 321.1048  13727    20  8703  5024
   30  202.5854 321.1753  13579   148  8769  4810
   31  202.5846 321.1750  13423   156  8792  4631
   32  202.5810 321.1737  13368    55  8777  4591
   33  202.3842 321.1008  13146   222  8844  4302
   34  202.3346 321.0047  13047    99  8828  4219
   35  202.2931 321.0757  13084    37  8861  4223
   36  202.2919 321.0746  13170    86  8828  4342
   37  202.1525 321.1440  13141    29  8799  4342
   38  202.1075 321.0764  13110    31  8747  4363
   39  202.1559 320.9998  13121    11  8726  4395
   40  202.0809 320.9445  13173    52  8717  4456
   41  202.0791 320.9420  13211    38  8744  4467
   42  201.9273 320.7448  13178    33  8680  4498
   43  201.8531 320.7962  13331   153  8656  4675
   44  201.9428 320.5714  13432   101  8664  4768
   45  201.8603 320.6105  13382    50  8634  4748
   46  201.8609 320.6074  13414    32  8669  4745
   47  201.9996 320.4971  13482    68  8698  4784
   48  201.8671 320.3860  13486     4  8729  4757
   49  202.0003 320.1731  13593   107  8713  4880
