  138  245.0000 333.4994  17500     0 10450  7050
  139  245.4551 332.3636  17554    54 10291  7263
  140  245.3854 332.1540  17620    66 10417  7203
  141  245.3747 331.8142  17588    32 10537  7051
  142  245.3740 331.8138  17615    27 10697  6918
  143  245.0393 331.9615  17775   160 10654  7121
  144  245.0377 331.9605  17944   169 10683  7261
  145  244.9369 331.7986  18081   137 10686  7395
  146  245.0017 331.6862  18278   197 10577  7701
  147  244.8950 331.7084  18427   149 10528  7899
  148  244.7534 331.5410  18501    74 10470  8031
  149  244.9179 331.5006  18448    53 10443  8005
  150  244.9568 331.7260  18449     1 10461  7988
  151  245.0543 331.6823  18246   203 10503  7743
  152  245.0026 331.3351  18148    98 10692  7456
  153  245.2784 331.2775  17908   240 10738  7170
  154  245.1155 331.1665  17767   141 10715  7052
  155  245.6216 331.1252  17101   666 10642  6459
  156  245.8235 330.9413  16850   251 10560  6290
  157  245.9349 330.6034  16582   268 10532  6050
  158  246.4987 330.7981  16313   269 10499  5814
  159  246.8568 330.5001  15816   497 10520  5296
  160  247.0017 330.5003  15726    90 10429  5297
  161  247.1369 330.4667  15539   187 10400  5139
  162  247.7739 330.4994  15146   393 10376  4770
  163  247.8799 330.4102  15144     2 10409  4735
  164  247.8842 330.4106  15040   104 10427  4613
  165  248.1164 330.5874  15026    14 10366  4660
  166  248.1154 330.5897  15167   141 10428  4739
  167  247.9999 330.5039  15279   112 10457  4822
  168  248.0022 330.5044  15357    78 10451  4906
  169  248.1564 330.5278  15375    18 10431  4944
  170  248.1558 330.5251  15329    46 10372  4957
  171  248.0002 330.5006  15248    81 10358  4890
  172  248.0527 330.6323  15194    54 10322  4872
  173  248.0523 330.7532  15200     6 10304  4896
  174  248.2480 330.9519  15177    23 10329  4848
  175  248.1945 331.0525  15060   117 10319  4741
  176  248.3031 331.3525  15013    47 10358  4655
  177  248.3527 331.6016  14996    17 10033  4963
  178  248.3918 331.9537  15061    65 10012  5049
  179  248.3082 332.2274  15090    29 10006  5084
  180  248.3049 332.2302  15124    34 10041  5083
  181  248.1001 332.2014  15316   192  9965  5351
  182  248.1555 332.1242  15426   110  9965  5461
  183  248.0620 332.0937  15545   119 10003  5542
  184  247.9708 332.0873  15495    50 10023  5472
  185  247.9708 332.0859  15478    17 10043  5435
  186  248.0594 332.1189  15307   171  9960  5347
  187  247.9691 332.0940  15132   175  9869  5263
  188  247.7248 332.3380  15022   110  9820  5202
  189  247.5007 332.4939  14861   161  9762  5099
  190  247.4982 332.4989  14965   104  9957  5008
  191  247.4794 332.5950  14625   340  9729  4896
  192  247.2175 332.7380  14485   140  9726  4759
  193  247.1902 332.7593  14348   137  9711  4637
  194  246.9437 332.5909  14002   346  9710  4292
  195  246.8136 332.6270  13800   202  9679  4121
  196  246.8877 332.8874  13623   177  9686  3937
  197  246.5009 332.5022  13391   232  9667  3724
  198  246.4967 332.4997  13575   184  9890  3685
  199  246.1806 332.5437  13207   368  9752  3455
  200  245.8186 332.4550  13056   151  9745  3311
