    0  205.2829 230.8599  14225     0  8617  5608
    1  205.2868 230.8577  14360   135  8628  5732
    2  205.3430 230.7977  14431    71  8598  5833
    3  205.3547 230.6492  14505    74  8555  5950
    4  205.3582 230.6464  14522    17  8667  5855
    5  205.3585 230.6463  14553    31  8721  5832
    6  205.4309 230.6090  14632    79  8771  5861
    7  205.4594 230.4022  14611    21  8736  5875
    8  205.4624 230.3996  14651    40  8794  5857
    9  205.5305 230.3614  14511   140  8981  5530
   10  205.4635 230.3962  14492    19  9013  5479
   11  205.4660 230.3943  14463    29  9052  5411
   12  205.6078 230.3898  14351   112  9146  5205
   13  205.6135 230.3882  14189   162  9231  4958
   14  205.6148 230.3889  14236    47  9235  5001
   15  205.6884 230.4194  14216    20  9232  4984
   16  205.6901 230.4194  14179    37  9219  4960
   17  205.7442 230.4710  14193    14  9338  4855
   18  205.7455 230.4681  14181    12  9444  4737
   19  205.9048 230.3514  14022   159  9522  4500
   20  205.9082 230.2683  14051    29  9574  4477
   21  206.0645 230.2009  13999    52  9620  4379
   22  206.0676 230.1965  14052    53  9662  4390
   23  206.0712 230.1916  14068    16  9667  4401
   24  206.1166 230.1151  13871   197  9675  4196
   25  206.1219 230.1143  13849    22  9721  4128
   26  206.1742 230.0477  13793    56  9721  4072
   27  206.3307 230.0039  13782    11  9682  4100
   28  206.4153 229.9811  13888   106  9682  4206
   29  206.4196 229.9796  13997   109  9764  4233
   30  206.4277 229.9744  13849   148  9833  4016
   31  206.6616 229.9928  13794    55  9848  3946
   32  206.6647 229.9974  13680   114  9888  3792
   33  206.6668 229.9981  13679     1  9924  3755
   34  206.6680 230.0011  13641    38  9898  3743
   35  206.7074 230.0716  13582    59  9952  3630
   36  206.7113 230.0688  13535    47  9962  3573
   37  206.8022 230.0681  13404   131 10014  3390
   38  206.7115 230.0709  13364    40  9990  3374
   39  206.8672 230.1236  13416    52 10024  3392
   40  206.8728 230.1243  13485    69  9951  3534
   41  206.8765 230.1213  13601   116  9884  3717
   42  206.8797 230.1211  13651    50  9870  3781
   43  206.9310 230.1874  13622    29  9839  3783
   44  207.0020 230.0001  13668    46  9793  3875
   45  207.0524 229.9308  13724    56  9733  3991
   46  207.2360 229.9977  13726     2  9738  3988
   47  207.1280 229.8801  13795    69  9691  4104
   48  207.1253 229.8761  13862    67  9660  4202
   49  207.1251 229.8737  13971   109  9578  4393
   50  207.1296 229.8716  13953    18  9449  4504
   51  207.1282 229.8709  14079   126  9337  4742
   52  207.1266 229.8705  14147    68  9252  4895
   53  207.1305 229.8689  14307   160  9200  5107
   54  207.1341 229.8703  14431   124  9200  5231
   55  207.1298 229.8720  14496    65  9147  5349
   56  207.1335 229.8710  14644   148  9097  5547
   57  207.1995 229.9184  14775   131  9095  5680
   58  207.2032 229.9123  14898   123  9080  5818
   59  207.3741 229.8911  14974    76  9083  5891
   60  207.3781 229.8894  15016    42  9046  5970
   61  207.3823 229.7761  14949    67  9000  5949
   62  207.4174 229.7000  15085   136  8981  6104
   63  207.4999 229.6692  15176    91  9043  6133
   64  207.5964 229.5948  15563   387  9110  6453
   65  207.7933 229.4608  15705   142  9084  6621
   66  207.8396 229.2289  15766    61  9137  6629
   67  207.8658 229.1369  15801    35  9157  6644
   68  207.8648 229.1344  15912   111  9244  6668
   69  207.9662 229.1555  16029   117  9311  6718
   70  207.9954 229.0052  16174   145  9400  6774
   71  207.9974 229.0030  16228    54  9526  6702
   72  208.0718 228.9508  16297    69  9644  6653
   73  208.0746 228.9506  16323    26  9786  6537
   74  208.0012 228.9957  16610   287  9896  6714
   75  207.9787 228.9245  16723   113  9745  6978
   76  207.9775 228.9222  16851   128  9611  7240
   77  207.9772 228.9167  16865    14  9530  7335
   78  208.0273 228.8376  16821    44  9427  7394
   79  208.1076 228.7807  16853    32  9305  7548
   80  208.1131 228.7825  16983   130  9273  7710
   81  208.1149 228.7793  16997    14  9232  7765
   82  208.2186 228.5414  17085    88  9177  7908
   83  208.2199 228.5399  17178    93  9160  8018
   84  208.3100 228.5482  17178     0  9113  8065
   85  208.3985 228.5055  17164    14  9037  8127
   86  208.3729 228.3372  17041   123  9113  7928
   87  208.5673 228.3079  16944    97  8825  8119
   88  208.7622 228.1152  16953     9  8811  8142
   89  208.7071 228.0584  16935    18  8761  8174
   90  208.7080 228.0578  16911    24  8696  8215
   91  208.6897 227.9744  16814    97  8780  8034
   92  208.7060 228.0561  16658   156  8873  7785
   93  208.6673 228.1428  16599    59  8961  7638
   94  208.6696 228.1429  16584    15  9062  7522
   95  208.6590 228.2334  16542    42  9112  7430
   96  208.7314 228.1947  16369   173  9240  7129
   97  208.7308 228.1944  16183   186  9334  6849
   98  208.7209 228.2854  15983   200  9485  6498
   99  208.5627 228.2876  15921    62  9596  6325
  100  208.7091 228.1100  15767   154  9504  6263
  101  208.4242 228.1023  15752    15  9105  6647
  102  208.4228 228.1015  15578   174  8990  6588
  103  208.4246 228.1010  15550    28  8942  6608
  104  208.4900 228.1467  15406   144  8864  6542
  105  208.5529 228.0757  15253   153  8944  6309
  106  208.8310 228.0509  15052   201  8812  6240
  107  208.6841 227.9726  14836   216  8740  6096
  108  208.7283 227.8916  14612   224  8592  6020
  109  208.8851 227.9674  14615     3  8488  6127
  110  208.8375 228.0463  14672    57  8415  6257
  111  208.9164 227.9941  14639    33  8364  6275
  112  208.8933 227.8713  14468   171  8283  6185
  113  208.9698 227.9167  14330   138  8215  6115
  114  208.9730 227.9168  14286    44  8211  6075
  115  208.9714 227.9170  14161   125  8224  5937
  116  208.9686 227.9185  14062    99  8205  5857
  117  209.0792 227.7803  13967    95  8219  5748
  118  209.2814 227.7683  13888    79  8149  5739
  119  209.2829 227.7679  13848    40  8129  5719
  120  209.2835 227.7657  13762    86  8135  5627
  121  209.2815 227.7659  13719    43  8141  5578
  122  209.2835 227.7687  13715     4  8149  5566
  123  209.2847 227.7701  13584   131  8138  5446
  124  209.4433 227.8484  13681    97  8101  5580
  125  209.4982 227.7043  13652    29  8179  5473
  126  209.5025 227.7000  13687    35  8186  5501
  127  209.6675 227.6233  13757    70  8149  5608
  128  209.6760 227.6220  13770    13  8116  5654
  129  209.8942 227.5180  13723    47  8094  5629
  130  209.9895 227.5107  13804    81  8019  5785
  131  210.0853 227.5205  13749    55  8028  5721
  132  210.0866 227.5198  13835    86  7994  5841
  133  210.0891 227.5204  13929    94  8012  5917
  134  210.0900 227.5210  14063   134  7994  6069
  135  210.0893 227.5206  14096    33  7984  6112
  136  210.0883 227.5185  14162    66  8015  6147
  137  210.0890 227.5142  14181    19  8030  6151
  138  210.1852 227.5022  14117    64  8022  6095
  139  210.1869 227.5024  14195    78  8060  6135
  140  210.1812 227.5026  14341   146  8112  6229
  141  210.1813 227.4985  14188   153  8116  6072
  142  210.0876 227.4823  14195     7  8150  6045
  143  210.0880 227.4766  14182    13  8114  6068
  144  209.9280 227.4317  14279    97  8103  6176
  145  209.9262 227.4306  14254    25  8118  6136
  146  209.9237 227.4295  14128   126  8084  6044
  147  209.9281 227.4272  14009   119  8056  5953
  148  209.9265 227.3103  13928    81  8091  5837
  149  210.0134 227.2949  13800   128  8065  5735
  150  209.7231 227.2998  13639   161  8064  5575
  151  209.7207 227.2964  13463   176  8094  5369
  152  209.6381 227.2538  13301   162  8041  5260
  153  209.7298 227.2356  13108   193  8035  5073
  154  209.6974 227.1609  12881   227  8000  4881
  155  209.9868 227.0905  12759   122  7971  4788
  156  209.6818 226.9697  12511   248  7998  4513
  157  209.5013 226.9993  12358   153  7955  4403
  158  209.2934 226.9301  12222   136  7880  4342
  159  209.4967 227.0001  11978   244  7891  4087
  160  209.3300 227.1206  11821   157  7877  3944
  161  209.0015 226.9991  11728    93  7893  3835
  162  208.8539 226.8014  11582   146  7888  3694
  163  208.8511 226.8035  11572    10  7887  3685
  164  208.7915 226.8956  11506    66  7906  3600
  165  208.5024 226.9992  11379   127  7921  3458
  166  208.5011 226.9989  11222   157  7907  3315
