    3  100.8477 402.4609   6965     0  5668  1297
    4  100.7505 402.3738   7051    86  5669  1382
    5  100.8973 402.0511   7145    94  5673  1472
    6  100.9953 401.9991   7203    58  5647  1556
    7  100.7810 401.9082   7353   150  5641  1712
    8  100.5957 401.7438   7491   138  5673  1818
    9  100.5880 401.7238   7597   106  5691  1906
   10  100.5035 401.5028   7683    86  5699  1984
   11  100.5073 401.4983   7721    38  5698  2023
   12  100.5072 401.4984   7875   154  5689  2186
   13  100.7013 401.4943   7991   116  5691  2300
   14  100.7012 401.4952   8102   111  5694  2408
   15  100.7006 401.4935   8218   116  5727  2491
   16  100.7517 401.2494   8316    98  5717  2599
   17  100.7534 401.2448   8365    49  5705  2660
   18  100.8629 401.1306   8516   151  5687  2829
   19  100.7958 401.0780   8574    58  5684  2890
   20  100.7984 401.0755   8654    80  5686  2968
   21  100.7576 401.0018   8781   127  5688  3093
   22  100.7577 400.9988   8913   132  5684  3229
   23  100.7559 400.9974   8979    66  5681  3298
   24  100.7601 400.9958   9038    59  5719  3319
   25  100.8778 401.1028   9142   104  5740  3402
   26  100.8792 401.1035   9233    91  5745  3488
   27  100.8794 401.1127   9398   165  5754  3644
   28  100.7962 401.1110   9460    62  5743  3717
   29  100.7972 401.1146   9523    63  5731  3792
   30  100.8017 401.1976   9649   126  5708  3941
   31  100.7857 401.2828   9704    55  5730  3974
   32  100.7391 401.3779   9737    33  5727  4010
   33  100.7171 401.4931   9738     1  5732  4006
   34  100.7125 401.4972   9764    26  5725  4039
   35  100.7156 401.4985   9725    39  5716  4009
   36  100.7208 401.5055   9758    33  5719  4039
   37  100.7961 401.5205   9767     9  5730  4037
   38  101.0138 401.7543   9791    24  5742  4049
   39  100.9826 401.8276   9760    31  5754  4006
   40  100.9860 401.8290   9733    27  5711  4022
   41  100.9870 401.8294   9728     5  5712  4016
   42  101.0885 401.9922   9815    87  5711  4104
   43  101.0077 401.9140   9850    35  5739  4111
   44  101.0083 401.9138   9795    55  5745  4050
   45  101.0467 401.7955   9797     2  5758  4039
   46  101.1697 401.7343   9819    22  5769  4050
   47  101.1699 402.1213   9842    23  5753  4089
   48  101.0100 402.0067   9923    81  5761  4162
   49  101.2033 402.3012  10082   159  5816  4266
   50  101.2108 402.3108  10041    41  5809  4232
   51  101.2098 402.3052  10169   128  5821  4348
   52  101.2038 402.3036  10216    47  5827  4389
   53  101.1474 402.3486  10151    65  5820  4331
   54  101.1469 402.3496  10032   119  5836  4196
   55  101.0691 402.3578   9940    92  5828  4112
   56  101.0671 402.3637   9866    74  5810  4056
   57  100.9658 402.4252   9744   122  5798  3946
   58  100.9657 402.4295   9632   112  5780  3852
   59  101.0311 402.3937   9422   210  5787  3635
   60  101.1184 402.4064   9315   107  5779  3536
   61  101.0328 402.3908   9216    99  5791  3425
   62  101.0793 402.2482   9072   144  5797  3275
   63  101.0630 402.0638   8901   171  5779  3122
   64  101.0602 402.0592   8748   153  5779  2969
   65  101.2204 402.1141   8648   100  5769  2879
   66  101.2842 402.0993   8515   133  5743  2772
   67  101.2822 402.0957   8438    77  5746  2692
   68  101.1390 401.8307   8305   133  5744  2561
   69  101.0031 401.6136   8175   130  5726  2449
   70  100.6168 401.1184   8138    37  5686  2452
   71  100.1835 400.7286   8080    58  5588  2492
   72  100.2793 400.6133   7963   117  5598  2365
   73  100.4998 400.9985   7851   112  5603  2248
