  147  368.1439 114.4997  15333     0  8666  6667
  148  368.4395 114.3756  15427    94  8662  6765
  149  368.7236 114.3323  15201   226  8524  6677
  150  369.1340 114.1999  15233    32  8538  6695
  151  369.1888 114.0624  15285    52  8490  6795
  152  369.1594 114.1581  15438   153  8509  6929
  153  369.1915 114.0966  15581   143  8546  7035
  154  369.0436 114.0843  15683   102  8519  7164
  155  369.2906 114.0446  15775    92  8519  7256
  156  368.8887 114.0406  15902   127  8540  7362
  157  368.8859 114.0401  15913    11  8497  7416
  158  368.7619 114.0418  16013   100  8489  7524
  159  368.5037 114.0019  16112    99  8496  7616
  160  368.6152 113.9686  16161    49  8521  7640
  161  368.5185 113.9096  16176    15  8519  7657
  162  368.5055 113.9987  16166    10  8491  7675
  163  368.4754 113.6399  16387   221  8701  7686
  164  368.4432 113.5919  16275   112  8728  7547
  165  368.7590 113.5735  16045   230  8512  7533
  166  368.5911 113.0715  16075    30  8631  7444
  167  368.7035 113.0691  16034    41  8655  7379
  168  368.5990 112.9266  15876   158  8662  7214
  169  369.2166 112.9143  15735   141  8666  7069
  170  369.0927 112.9088  15668    67  8621  7047
  171  368.7444 112.5955  15582    86  8609  6973
  172  368.8764 112.6673  15507    75  8629  6878
  173  368.9630 112.6036  15472    35  8675  6797
  174  369.0520 112.9003  15286   186  8628  6658
  175  368.8577 112.8095  15287     1  8665  6622
  176  368.2513 112.5624  15288     1  8934  6354
  177  368.0485 112.1921  15531   243  8992  6539
  178  368.0485 112.1936  15594    63  9013  6581
  179  368.1870 112.3741  15531    63  9033  6498
  180  367.9003 112.0495  15381   150  9047  6334
  181  367.7372 111.8418  15313    68  8987  6326
  182  367.9132 111.8693  15427   114  9023  6404
  183  367.8503 111.9499  15445    18  9015  6430
  184  367.9992 111.9989  15383    62  9033  6350
  185  368.1588 111.9192  15225   158  8941  6284
  186  368.4779 112.0879  15171    54  8961  6210
  187  368.6339 112.4753  15063   108  8681  6382
  188  369.0437 112.6091  14913   150  8631  6282
  189  369.4086 112.8176  14836    77  8619  6217
  190  369.5010 112.6997  14697   139  8441  6256
  191  369.8129 112.6252  14555   142  8424  6131
  192  369.2019 112.2671  14723   168  8686  6037
  193  369.5000 112.0009  14658    65  8739  5919
  194  369.5004 112.0006  14635    23  8568  6067
