   24  265.4984 241.4994  10485     0  7832  2653
   25  265.2857 241.4999  10511    26  7833  2678
   26  265.1176 241.5858  10564    53  7857  2707
   27  265.0005 241.0030  10584    20  7878  2706
   28  265.0872 241.0887  10685   101  7855  2830
   29  265.2341 241.1976  10767    82  7877  2890
   30  265.1035 241.1366  10834    67  7882  2952
   31  265.1265 241.1518  10913    79  7862  3051
   32  265.1213 241.0574  10920     7  7912  3008
   33  265.1230 241.0604  10927     7  7920  3007
   34  265.0335 241.0875  10962    35  7895  3067
   35  265.0021 241.1674  10968     6  7863  3105
   36  265.0324 241.0848  10936    32  7847  3089
   37  265.1965 241.1100  10888    48  7859  3029
   38  265.3170 240.8206  10914    26  7831  3083
   39  265.3164 240.8188  10913     1  7805  3108
   40  265.3168 240.8164  10929    16  7739  3190
   41  265.1859 240.9209  10922     7  7767  3155
   42  265.0282 240.9194  10883    39  7717  3166
   43  264.9136 240.9459  10852    31  7734  3118
   44  264.9102 240.9450  10858     6  7682  3176
   45  264.4869 240.8320  10740   118  7688  3052
   46  264.4480 240.7519  10725    15  7688  3037
   47  264.7547 240.5994  10755    30  7704  3051
   48  264.6569 240.6073  10861   106  7719  3142
   49  264.7525 240.5977  10846    15  7758  3088
   50  264.4901 240.6777  10733   113  7726  3007
   51  264.2786 240.5363  10774    41  7735  3039
   52  264.1113 240.5047  10726    48  7786  2940
   53  263.8039 240.5034  10771    45  7835  2936
   54  263.8451 240.4389  10697    74  7934  2763
   55  263.7044 240.5403  10604    93  7922  2682
   56  263.4492 240.3907  10481   123  7976  2505
   57  263.5015 240.3829  10450    31  7957  2493
   58  263.4684 240.5974  10353    97  8048  2305
   59  263.4439 240.6784  10276    77  8084  2192
   60  263.5534 240.6528  10160   116  8043  2117
   61  263.4220 240.5811  10149    11  8122  2027
   62  263.2160 240.7152  10100    49  8174  1926
   63  262.4560 240.7272  10185    85  8253  1932
   64  261.9096 240.8175  10263    78  8287  1976
