    0  456.1298 74.1752  18944     0  9151  9793
    1  456.1339 74.1759  18927    17  9172  9755
    2  456.3956 74.1789  18938    11  9180  9758
    3  456.5312 74.0677  18631   307  8824  9807
    4  456.5502 74.3312  18504   127  8786  9718
    5  456.5506 74.3292  18418    86  8834  9584
    6  456.5490 74.3323  18259   159  8878  9381
    7  456.5491 74.3313  18100   159  8968  9132
    8  456.5533 74.3317  17986   114  9001  8985
    9  456.9696 74.1590  17917    69  8974  8943
   10  457.0195 74.0797  17803   114  8907  8896
   11  456.9968 74.0031  17607   196  8839  8768
   12  457.0229 74.0760  17397   210  8813  8584
   13  457.0006 74.0020  17317    80  8802  8515
   14  457.2099 73.8937  17122   195  8857  8265
   15  457.2150 73.8913  17100    22  8915  8185
   16  457.6150 73.8174  16702   398  8560  8142
   17  457.7119 73.7946  16640    62  8607  8033
   18  457.8107 73.5288  16351   289  8558  7793
   19  457.9058 73.4861  16189   162  8450  7739
   20  457.9967 73.4994  16145    44  8471  7674
   21  458.0003 73.4990  16009   136  8477  7532
   22  458.1892 73.4677  15847   162  8496  7351
   23  458.2601 73.3882  15792    55  8567  7225
   24  458.4491 73.4200  15700    92  8640  7060
   25  458.3728 73.5016  15795    95  8826  6969
   26  458.2650 73.7075  15858    63  8837  7021
   27  458.3226 73.8530  15931    73  8895  7036
   28  458.2370 74.0266  15969    38  8895  7074
   29  458.3627 74.2086  15954    15  8839  7115
   30  458.4510 74.2853  15801   153  8797  7004
   31  458.5294 74.3396  15717    84  8367  7350
   32  458.4261 74.3606  15571   146  8732  6839
   33  458.4249 74.3599  15456   115  8755  6701
   34  458.5700 74.4253  15347   109  8457  6890
   35  458.5307 74.3521  15197   150  8474  6723
   36  458.6262 74.3110  15055   142  8468  6587
   37  458.8770 74.3807  14869   186  8504  6365
   38  458.8713 74.4019  14778    91  8496  6282
   39  458.9665 74.4193  14703    75  8470  6233
   40  459.0308 74.3390  14553   150  8487  6066
   41  459.0660 74.1647  14459    94  8489  5970
   42  459.1727 74.1052  14299   160  8488  5811
   43  459.4594 74.1529  14201    98  8533  5668
   44  459.4589 74.1550  14185    16  8545  5640
   45  459.3951 74.1781  14262    77  8530  5732
   46  459.2893 74.1080  14323    61  8529  5794
   47  459.2760 74.2071  14374    51  8533  5841
   48  459.1715 74.1999  14475   101  8574  5901
   49  459.1756 74.1048  14430    45  8561  5869
   50  459.1770 74.1033  14500    70  8576  5924
   51  459.1765 74.1032  14512    12  8619  5893
   52  459.1752 74.1027  14426    86  8584  5842
   53  459.0700 74.1637  14389    37  8612  5777
   54  459.0683 74.1650  14332    57  8594  5738
   55  459.0317 74.3386  14289    43  8586  5703
   56  458.9720 74.4167  14342    53  8504  5838
   57  459.0337 74.3380  14315    27  8449  5866
   58  459.3883 74.1739  14229    86  8506  5723
   59  459.3876 74.1726  14221     8  8483  5738
   60  459.4949 73.8042  14235    14  8500  5735
   61  459.3339 73.8012  14261    26  8608  5653
   62  459.4182 73.7427  14410   149  8641  5769
   63  459.4490 73.4226  14367    43  8642  5725
   64  459.4521 73.4196  14394    27  8668  5726
   65  459.4520 73.4176  14337    57  8678  5659
   66  459.3679 73.3648  14309    28  8626  5683
   67  459.3660 73.3632  14421   112  8584  5837
   68  459.4496 73.4162  14416     5  8573  5843
   69  459.2925 73.2876  14529   113  8528  6001
   70  459.2908 73.2872  14587    58  8552  6035
   71  459.2897 73.2871  14628    41  8563  6065
   72  459.2867 73.2871  14766   138  8617  6149
   73  459.2698 73.3322  14920   154  8579  6341
   74  459.3198 73.4087  15042   122  8610  6432
   75  459.1388 73.3869  15122    80  8629  6493
   76  459.0888 73.3134  15195    73  8698  6497
   77  459.1402 73.3858  15198     3  8713  6485
   78  459.2719 73.3308  15178    20  8755  6423
   79  459.1757 73.0010  15110    68  8777  6333
   80  459.3032 72.9103  15093    17  8808  6285
   81  459.3821 72.8526  15189    96  8881  6308
   82  459.4369 72.6911  15211    22  8973  6238
   83  459.4128 72.6780  15326   115  8991  6335
   84  459.5984 72.6894  15443   117  8667  6776
   85  459.8006 72.8331  15510    67  8729  6781
   86  459.7555 72.7576  15606    96  8781  6825
   87  459.7765 72.6676  15614     8  8765  6849
   88  459.7732 72.6688  15608     6  8806  6802
   89  459.8199 72.6502  15583    25  8805  6778
   90  459.8250 72.7436  15618    35  8826  6792
   91  459.9104 72.6885  15620     2  8857  6763
   92  459.9087 72.6882  15567    53  8881  6686
   93  459.9077 72.6855  15491    76  8968  6523
   94  459.9075 72.6855  15458    33  8977  6481
   95  459.9959 72.7334  15444    14  8982  6462
   96  459.9111 72.6846  15516    72  9027  6489
   97  459.9982 72.7367  15641   125  9058  6583
   98  460.0007 72.7388  15655    14  9121  6534
   99  460.1169 73.1386  15757   102  9188  6569
  100  460.2657 73.3449  15788    31  9233  6555
  101  460.2123 73.2679  15800    12  9254  6546
  102  460.1902 73.1318  15892    92  9227  6665
  103  460.2300 72.9991  15928    36  9167  6761
  104  460.5333 73.0682  16054   126  8855  7199
  105  460.6175 72.9046  16151    97  8935  7216
