    0  219.6040 19.9628   9250     0  6033  3217
    1  219.9091 20.0238   9304    54  6035  3269
    2  219.9934 19.9955   9464   160  6003  3461
    3  219.8989 19.7138   9370    94  5997  3373
    4  219.9016 19.8996   9342    28  5963  3379
    5  219.9671 19.7368   9361    19  5950  3411
    6  219.9398 19.6208   9413    52  5949  3464
    7  219.8875 19.7706   9488    75  5951  3537
    8  219.9080 19.5195   9390    98  5941  3449
    9  219.9082 19.5169   9399     9  5954  3445
   10  219.9976 19.5637   9468    69  5958  3510
   11  219.9991 19.5597   9413    55  5942  3471
   12  219.9992 19.5601   9459    46  5958  3501
   13  219.9101 19.5153   9499    40  5980  3519
   14  219.9090 19.5140   9484    15  5959  3525
   15  219.9090 19.5131   9424    60  5953  3471
   16  219.8173 19.4657   9190   234  5901  3289
   17  219.8164 19.4631   9111    79  5892  3219
   18  219.9965 19.4917   9168    57  5842  3326
   19  219.9081 19.4464   9180    12  5829  3351
   20  219.9089 19.3475   9148    32  5804  3344
   21  219.8281 19.1781   9131    17  5841  3290
   22  219.8281 19.1774   9084    47  5841  3243
   23  219.9082 19.4446   9034    50  5856  3178
   24  219.8490 19.2704   8931   103  5862  3069
   25  219.8474 19.3674   8930     1  5891  3039
   26  219.8476 19.3663   8865    65  5881  2984
   27  219.9368 19.3455   8790    75  5875  2915
   28  220.0318 19.3894   8735    55  5863  2872
   29  219.9375 19.3479   8795    60  5857  2938
   30  220.0642 19.3071   8685   110  5860  2825
   31  220.0305 19.3955   8572   113  5857  2715
   32  219.9657 19.2637   8472   100  5846  2626
   33  219.8631 19.2716   8425    47  5836  2589
   34  219.9633 19.3163   8257   168  5882  2375
   35  220.0698 19.3274   8209    48  5875  2334
   36  220.0876 19.0949   8180    29  5892  2288
   37  220.0894 19.0955   8133    47  5907  2226
   38  220.2161 19.1363   8081    52  5890  2191
   39  220.3901 19.2223   8024    57  5882  2142
   40  220.4995 19.2950   8032     8  5864  2168
   41  220.5919 19.4552   8108    76  5904  2204
   42  220.7133 19.4281   8028    80  5915  2113
   43  220.7263 19.3210   8083    55  5910  2173
   44  220.7155 19.4293   8065    18  5867  2198
   45  220.7237 19.3185   8084    19  5858  2226
   46  220.7956 19.3500   8090     6  5866  2224
   47  220.8069 19.2412   8096     6  5855  2241
   48  220.9466 19.2503   8157    61  5850  2307
   49  221.0450 19.1933   8237    80  5878  2359
   50  221.0018 19.4966   8185    52  5879  2306
   51  221.3027 19.3071   8229    44  5884  2345
   52  221.4544 19.6341   8416   187  5980  2436
   53  221.5806 19.7036   8604   188  5972  2632
   54  221.4792 19.3924   8331   273  5828  2503
   55  221.5020 19.3090   8554   223  5891  2663
   56  221.7478 19.4168   8658   104  5893  2765
   57  221.7472 19.4170   8715    57  5887  2828
   58  221.6018 19.2813   8768    53  5887  2881
   59  221.6107 19.0919   8821    53  5885  2936
   60  221.6689 19.2081   8901    80  5910  2991
   61  222.1228 19.4542   8842    59  5915  2927
   62  222.3943 19.5156   9081   239  5989  3092
   63  222.4942 19.6097   9100    19  6016  3084
   64  222.6025 19.4974   9104     4  5980  3124
   65  222.5119 19.4102   9231   127  5987  3244
   66  222.3610 19.0988   9234     3  5901  3333
   67  222.3609 19.0981   9254    20  5908  3346
   68  222.2518 19.0599   9251     3  5899  3352
   69  222.2064 18.9962   9281    30  5885  3396
   70  221.9677 18.6714   9317    36  5896  3421
   71  221.9664 18.6673   9396    79  5916  3480
   72  221.9665 18.6663   9440    44  5915  3525
   73  221.9668 18.6656   9585   145  5893  3692
   74  222.0639 18.7195   9628    43  5873  3755
   75  222.3708 18.9919   9598    30  5900  3698
   76  222.3947 18.7971   9650    52  5922  3728
   77  222.4936 18.6351   9590    60  5908  3682
   78  222.4947 18.6326   9617    27  5922  3695
   79  222.4955 18.5004   9617     0  5912  3705
   80  222.5787 18.5853   9739   122  5966  3773
   81  222.4080 18.5107   9598   141  5899  3699
   82  222.3158 18.4219   9395   203  5843  3552
   83  222.1209 18.0410   9346    49  5830  3516
   84  222.1186 18.0392   9393    47  5833  3560
   85  221.9972 17.9979   9434    41  5839  3595
   86  221.9982 17.9984   9425     9  5850  3575
   87  222.0009 17.9994   9370    55  5820  3550
   88  222.1252 18.0399   9390    20  5870  3520
   89  222.2375 18.0356   9374    16  5856  3518
   90  222.2890 17.9552   9357    17  5877  3480
   91  222.2916 17.9549   9341    16  5863  3478
   92  222.4965 17.9966   9323    18  5849  3474
   93  222.4981 17.9979   9397    74  5891  3506
   94  222.6617 17.8747   9568   171  5961  3607
   95  222.7544 17.9585   9599    31  5946  3653
   96  222.7544 17.9551   9591     8  5941  3650
   97  222.7560 17.9529   9509    82  5945  3564
   98  222.7937 17.8712   9428    81  5953  3475
   99  222.6991 17.7797   9445    17  5959  3486
  100  222.7936 17.8702   9441     4  5957  3484
  101  222.8120 17.6648   9397    44  5983  3414
  102  223.4037 17.8139   9407    10  5972  3435
  103  223.3717 17.7882   9399     8  5958  3441
  104  223.3889 17.9086   9409    10  5974  3435
  105  223.4386 17.7201   9293   116  5968  3325
  106  223.3797 17.6140   9213    80  5955  3258
  107  223.3780 17.6117   9149    64  5948  3201
  108  223.2059 17.4568   8931   218  5895  3036
  109  223.4074 17.5496   9162   231  5924  3238
  110  223.4077 17.5498   9211    49  5947  3264
  111  223.4904 17.4957   9068   143  5933  3135
  112  223.4059 17.5464   9248   180  5973  3275
  113  223.4063 17.5471   9168    80  5972  3196
  114  223.4054 17.5448   9198    30  5991  3207
  115  223.2247 17.4454   9078   120  5952  3126
  116  223.2725 17.3709   9051    27  5969  3082
  117  223.2226 17.2832   9025    26  6009  3016
  118  223.2028 17.1197   9081    56  6007  3074
  119  223.1136 17.1425   9079     2  6038  3041
  120  223.0822 17.0535   9133    54  6008  3125
  121  223.0793 17.0530   9147    14  5986  3161
  122  223.0757 17.0499   9142     5  5944  3198
  123  223.0746 17.0465   9195    53  5956  3239
  124  222.8771 16.8703   9183    12  5934  3249
  125  222.8783 16.8664   9156    27  5907  3249
  126  222.8780 16.8642   9191    35  5874  3317
  127  222.8957 16.7831   9226    35  5901  3325
  128  222.8730 16.8603   9159    67  5894  3265
  129  222.8982 16.7813   9150     9  5890  3260
  130  222.8971 16.7794   9153     3  5895  3258
  131  222.9491 16.7137   9181    28  5880  3301
  132  222.9505 16.7130   9247    66  5892  3355
  133  223.0181 16.6708   9322    75  5890  3432
