   17  21.6361 211.0915   8355     0  6357  1998
   18  21.5022 211.0016   8412    57  6377  2035
   19  21.5024 211.0008   8458    46  6353  2105
   20  21.5007 210.9994   8533    75  6329  2204
   21  21.5000 210.9993   8566    33  6215  2351
   22  21.5295 210.8831   8646    80  6294  2352
   23  21.5296 210.8827   8639     7  6325  2314
   24  21.4979 210.6702   8762   123  6216  2546
   25  21.4974 210.5011   8744    18  6209  2535
   26  21.1897 210.3139   8716    28  6206  2510
   27  20.8794 210.3744   8650    66  6159  2491
   28  20.8936 210.2238   8728    78  6158  2570
   29  20.9527 210.3994   8780    52  6180  2600
   30  20.6933 210.2325   8882   102  6173  2709
   31  20.2250 210.4438   9086   204  6112  2974
   32  20.2268 210.4441   9169    83  6128  3041
   33  20.7280 210.4546   9078    91  6170  2908
   34  20.7524 210.5822   9067    11  6174  2893
   35  20.7795 210.5547   9046    21  6169  2877
   36  20.2283 210.4444   9247   201  6209  3038
   37  20.2269 210.4443   9218    29  6195  3023
   38  20.6948 210.2329   9106   112  6229  2877
   39  20.8794 210.3751   9157    51  6236  2921
   40  20.8798 210.3743   9204    47  6225  2979
   41  20.8800 210.3737   9189    15  6207  2982
   42  21.4007 210.3989   9216    27  6218  2998
   43  21.3401 210.4754   9218     2  6242  2976
   44  21.4602 210.4090   9248    30  6244  3004
   45  21.3565 210.3483   9221    27  6265  2956
   46  21.6048 210.3999   9061   160  6295  2766
   47  21.7372 210.4241   9069     8  6303  2766
   48  21.6788 210.4860   9068     1  6275  2793
   49  21.9452 210.7157   9097    29  6241  2856
   50  21.8303 210.7253   9103     6  6218  2885
   51  22.1351 210.8038   9101     2  6210  2891
   52  22.2733 210.8325   9032    69  6187  2845
   53  22.2982 210.7441   8998    34  6219  2779
   54  22.3027 210.7438   8876   122  6266  2610
   55  22.4140 210.7532   8853    23  6202  2651
   56  22.7187 210.6604   8664   189  6266  2398
   57  22.8274 210.8010   8614    50  6259  2355
   58  22.8308 210.8032   8529    85  6247  2282
   59  22.8978 210.9665   8493    36  6245  2248
   60  22.8986 210.9662   8435    58  6247  2188
   61  22.9012 210.8717   8384    51  6210  2174
   62  22.9991 210.9073   8272   112  6167  2105
   63  23.0951 210.8727   8163   109  6134  2029
   64  23.1965 210.9015   8084    79  6116  1968
   65  23.1031 210.8634   8016    68  6110  1906
   66  23.2710 210.8289   7999    17  6046  1953
   67  23.3163 210.6817   7953    46  6030  1923
   68  23.2573 210.5981   7947     6  6023  1924
   69  23.2566 210.5986   7911    36  6017  1894
   70  23.3948 210.9584   7831    80  6008  1823
   71  23.3345 210.8748   7793    38  6011  1782
   72  23.4025 210.9592   7760    33  5982  1778
   73  23.3363 210.8746   7753     7  5983  1770
   74  23.5010 211.0007   7674    79  5993  1681
   75  23.5390 210.8478   7583    91  5954  1629
   76  23.6368 211.0910   7541    42  5941  1600
   77  23.8002 211.0013   7476    65  5887  1589
