  107  388.1570 333.8434  14904     0  9775  5129
  108  388.0926 333.9537  15219   315  9750  5469
  109  388.1945 333.8113  15539   320  9831  5708
  110  388.4818 333.7819  15805   266  9775  6030
  111  388.6166 333.6194  16055   250  9676  6379
  112  388.9156 333.7463  16353   298  9615  6738
  113  389.0291 333.7001  16536   183  9631  6905
  114  389.0277 333.6032  16783   247  9657  7126
  115  389.0001 333.5060  17046   263  9679  7367
  116  388.9980 333.5031  17162   116  9626  7536
  117  388.8396 333.4106  17470   308  9650  7820
  118  388.8273 333.3070  17511    41  9642  7869
  119  388.8977 333.3654  17456    55  9637  7819
  120  389.0462 333.2900  17401    55  9626  7775
  121  389.0489 333.2908  17371    30  9626  7745
  122  389.0998 333.2231  17352    19  9663  7689
  123  389.0693 333.4651  17336    16  9660  7676
  124  388.9268 333.5389  16905   431  9555  7350
  125  388.9439 333.5666  16673   232  9508  7165
  126  388.8626 333.6765  16451   222  9442  7009
  127  388.8090 333.8116  16279   172  9591  6688
  128  388.6233 333.9417  16110   169  9614  6496
  129  388.5980 333.8767  15814   296  9738  6076
  130  388.7332 334.0315  15621   193  9853  5768
  131  388.7812 333.7021  15277   344  9923  5354
  132  388.9092 333.5622  15035   242  9942  5093
  133  388.8076 332.9571  15200   165  9914  5286
  134  388.8307 332.5042  15180    20  9803  5377
  135  388.8712 332.3324  15275    95  9742  5533
  136  388.5927 332.2574  15332    57  9832  5500
  137  388.9152 331.9207  15239    93  9888  5351
  138  389.2910 332.0002  15150    89  9995  5155
  139  389.9049 331.9118  15025   125  9895  5130
  140  389.9985 331.9996  14824   201  9901  4923
  141  390.0017 331.9983  14793    31  9879  4914
  142  389.9990 332.0005  14750    43  9937  4813
  143  389.7886 331.9989  14592   158  9985  4607
  144  389.5017 331.7793  14520    72 10010  4510
  145  389.6313 331.7896  14473    47 10007  4466
  146  389.8985 331.9492  14340   133  9954  4386
  147  389.9999 332.0010  14387    47  9978  4409
  148  390.0902 331.9120  14443    56  9992  4451
  149  390.0877 331.9112  14602   159  9958  4644
  150  390.1634 332.1223  14677    75  9942  4735
  151  390.1148 332.0752  14844   167  9913  4931
  152  390.0360 331.8964  14982   138  9888  5094
  153  389.9343 331.8982  15099   117  9903  5196
  154  390.2293 331.8683  15232   133  9915  5317
  155  390.1820 332.1808  15443   211  9922  5521
  156  390.0039 332.3415  15679   236 10042  5637
  157  389.9697 332.3860  15990   311 10084  5906
  158  389.7815 332.6649  16136   146 10036  6100
  159  389.7924 332.8373  16425   289  9913  6512
  160  389.7078 332.8638  16592   167  9884  6708
  161  389.8515 332.6793  16651    59  9879  6772
  162  389.7808 332.7050  16579    72  9834  6745
  163  389.8195 333.0239  16533    46  9791  6742
  164  389.8221 333.0286  16384   149  9771  6613
  165  389.8684 333.1097  16306    78  9734  6572
  166  390.0876 333.3831  16065   241  9683  6382
  167  390.2716 333.5849  15956   109  9643  6313
  168  390.3575 333.6431  15805   151  9551  6254
  169  390.4087 333.7418  15691   114  9521  6170
  170  390.1055 334.0484  15547   144  9447  6100
  171  390.2349 333.7653  15527    20  9392  6135
  172  390.3813 333.6168  15525     2  9268  6257
