   90  140.4977 227.7978  12433     0  9469  2964
   91  140.6648 227.4671  12626   193  9700  2926
   92  140.7850 227.3560  12643    17  9690  2953
   93  141.0612 227.3098  12729    86  9709  3020
   94  141.0019 227.3297  12762    33  9712  3050
   95  141.1875 227.0622  12835    73  9778  3057
   96  141.0515 227.0987  12866    31  9693  3173
   97  141.2720 226.9982  12925    59  9634  3291
   98  141.3321 226.8751  12898    27  9585  3313
   99  141.0919 226.9051  12842    56  9582  3260
  100  141.0926 226.9037  12811    31  9552  3259
  101  141.2385 226.6383  12782    29  9543  3239
  102  141.1389 226.4558  12631   151  9606  3025
  103  141.1398 226.2737  12603    28  9571  3032
  104  141.2537 226.0540  12547    56  9558  2989
  105  141.5005 225.9991  12525    22  9718  2807
  106  141.5004 225.9969  12469    56  9727  2742
  107  141.5881 225.8819  12279   190  9762  2517
  108  141.6676 225.6675  12145   134  9721  2424
  109  141.9094 225.3643  12004   141  9774  2230
  110  141.9998 225.0004  11985    19  9804  2181
  111  142.1520 224.4617  11899    86  9888  2011
  112  142.1407 224.2864  11909    10  9928  1981
  113  141.9452 223.8911  11955    46  9857  2098
  114  142.0602 223.8226  12019    64  9797  2222
  115  142.3727 223.5614  12023     4  9722  2301
  116  142.4112 223.1186  11909   114  9977  1932
  117  142.4994 222.9986  11868    41  9990  1878
  118  142.5625 222.7486  11803    65 10098  1705
  119  142.5028 222.5000  11800     3 10343  1457
  120  142.9084 222.3638  11805     5 10255  1550
  121  142.7528 222.3307  11796     9 10263  1533
  122  143.1975 221.8024  11788     8 10209  1579
  123  143.3546 221.7872  11789     1 10235  1554
  124  143.4996 221.5012  11871    82 10237  1634
  125  143.6172 221.3852  12017   146 10518  1499
  126  143.7871 221.3570  12088    71 10492  1596
  127  144.1179 221.1764  12168    80 10453  1715
  128  144.4977 221.0013  12190    22 10448  1742
  129  144.4667 220.8671  12188     2 10349  1839
  130  144.5622 220.7509  12327   139 10282  2045
  131  144.8781 220.5910  12368    41 10201  2167
  132  144.8806 220.5898  12417    49 10159  2258
  133  144.8819 220.5899  12388    29 10165  2223
  134  144.9964 220.4997  12473    85 10344  2129
  135  144.8978 220.3020  12513    40 10365  2148
  136  144.9494 220.1920  12518     5 10443  2075
  137  144.9973 220.0003  12488    30 10480  2008
  138  144.8435 219.8427  12435    53 10486  1949
  139  144.9492 219.9005  12331   104 10524  1807
  140  144.9505 219.8997  12295    36 10533  1762
  141  145.0019 219.7897  12226    69 10551  1675
  142  145.0027 219.7875  12203    23 10494  1709
  143  145.2117 219.6290  12223    20 10458  1765
  144  145.3983 219.4417  12319    96  9839  2480
  145  145.4986 219.3856  12349    30  9758  2591
  146  145.5572 219.2977  12352     3  9819  2533
  147  145.4471 219.2986  12229   123  9672  2557
  148  145.3477 219.3494  12167    62  9691  2476
  149  145.2595 219.5894  12060   107 10174  1886
  150  145.2279 219.6917  12006    54 10130  1876
  151  145.2345 219.7983  11952    54 10049  1903
  152  144.8048 219.9206  11898    54  9985  1913
  153  144.8018 219.9217  11866    32 10023  1843
  154  144.6057 220.0392  11893    27  9974  1919
  155  144.5057 220.0013  11872    21 10029  1843
  156  144.4088 220.0763  11705   167  9775  1930
  157  144.3050 220.0405  11615    90  9777  1838
  158  144.1203 220.0049  11607     8  9805  1802
  159  143.6576 220.3450  11618    11  9818  1800
  160  143.6530 220.3475  11608    10  9758  1850
  161  143.4447 220.5931  11494   114 10057  1437
  162  143.3469 220.6542  11485     9 10035  1450
  163  143.2410 220.6410  11489     4 10064  1425
  164  143.1269 220.6673  11474    15 10079  1395
  165  143.1253 220.6655  11484    10 10081  1403
  166  143.1252 220.6665  11495    11 10098  1397
  167  143.0928 220.9090  11456    39 10080  1376
  168  143.0030 221.0007  11483    27 10068  1415
  169  142.9625 221.2386  11495    12 10055  1440
  170  143.1442 221.2962  11568    73 10024  1544
  171  143.1461 221.2992  11612    44 10035  1577
  172  143.1461 221.3014  11679    67 10044  1635
  173  143.1506 221.5750  11622    57  9873  1749
  174  143.0388 221.6031  11621     1  9789  1832
  175  142.9185 221.9145  11635    14  9684  1951
  176  142.9982 221.9992  11640     5  9656  1984
  177  142.7846 222.0870  11589    51  9583  2006
  178  142.8006 221.9251  11630    41  9467  2163
  179  142.6578 222.3405  11560    70  9378  2182
  180  142.5978 222.2575  11625    65  9294  2331
  181  142.6224 222.1531  11646    21  9229  2417
  182  142.7124 222.0039  11634    12  9244  2390
  183  142.7821 222.0875  11667    33  9144  2523
  184  142.6655 222.1231  11707    40  9134  2573
  185  142.6780 222.0452  11666    41  9032  2634
  186  142.6800 222.0437  11643    23  8984  2659
  187  142.7777 222.0870  11691    48  8960  2731
  188  142.5702 222.0979  11663    28  8886  2777
  189  142.5001 222.2009  11667     4  8840  2827
  190  142.7474 222.2510  11666     1  8782  2884
  191  142.6660 222.3332  11582    84  8697  2885
  192  142.7765 222.4981  11671    89  8619  3052
  193  142.7500 222.3743  11631    40  8561  3070
  194  142.8656 222.4640  11548    83  8504  3044
  195  142.8669 222.4643  11524    24  8487  3037
  196  142.9995 222.4981  11540    16  8466  3074
  197  143.1171 222.4114  11606    66  8435  3171
  198  143.1206 222.4104  11630    24  8521  3109
  199  143.1203 222.4083  11647    17  8533  3114
  200  143.1208 222.4085  11650     3  8562  3088
  201  143.1199 222.4109  11581    69  8501  3080
  202  143.1211 222.4123  11591    10  8471  3120
  203  143.2231 222.4987  11638    47  8534  3104
  204  143.2248 222.4972  11636     2  8569  3067
  205  143.1709 222.2773  11637     1  8557  3080
