   91  203.8007 260.0011  10528     0  8520  2008
   92  203.9973 259.9982  11051   523  8579  2472
   93  203.7166 259.9282  11491   440  8576  2915
   94  203.8996 259.7053  11915   424  8622  3293
   95  203.8106 259.9177  12383   468  8632  3751
   96  203.6688 259.9928  12904   521  8662  4242
   97  203.6613 259.9270  13383   479  8679  4704
   98  203.6309 259.8893  13810   427  8699  5111
   99  203.6267 259.8881  14186   376  8724  5462
  100  203.6255 259.8850  14687   501  8709  5978
  101  203.5707 259.6790  15097   410  8673  6424
  102  203.5673 259.6823  15513   416  8694  6819
  103  203.5664 259.6837  15833   320  8759  7074
  104  203.5667 259.6832  16206   373  8772  7434
  105  203.5683 259.6783  16671   465  8722  7949
  106  203.5992 259.6037  16982   311  8729  8253
  107  203.5704 259.5358  17237   255  8722  8515
  108  203.5714 259.5357  17599   362  8721  8878
  109  203.5731 259.5345  17872   273  8765  9107
  110  203.5115 259.5038  18126   254  8834  9292
  111  203.5759 259.4700  18733   607  9011  9722
  112  203.6068 259.4004  19048   315  9018 10030
  113  203.6068 259.4017  19390   342  9064 10326
  114  203.6068 259.4002  19693   303  9201 10492
  115  203.6076 259.4012  19922   229  9377 10545
  116  203.6092 259.3996  20271   349  9471 10800
  117  203.6090 259.3947  20730   459  9519 11211
  118  203.7135 259.2912  21113   383  9569 11544
  119  203.7175 259.2880  21482   369  9555 11927
  120  203.7857 259.3068  21769   287  9526 12243
  121  203.7700 259.2335  21914   145  9570 12344
  122  203.9157 259.2518  21734   180  9614 12120
  123  203.9219 259.2488  21514   220  9561 11953
  124  203.9940 259.2337  21189   325  9545 11644
  125  203.9975 259.0898  20978   211  9509 11469
  126  204.0784 259.0888  20826   152  9498 11328
  127  204.1537 259.0702  20561   265  9481 11080
  128  204.2305 259.0814  20233   328  9454 10779
  129  204.2332 259.0794  20110   123  9455 10655
  130  204.2367 259.0015  19965   145  9448 10517
  131  204.1608 258.9033  19854   111  9456 10398
  132  204.1622 258.9785  19636   218  9490 10146
  133  204.1624 258.9815  19349   287  9514  9835
  134  204.1620 258.9765  19117   232  9481  9636
  135  204.1574 258.8970  19281   164  9462  9819
  136  204.1585 258.8892  19290     9  9427  9863
  137  204.2012 258.8261  19045   245  9440  9605
  138  204.1997 258.8243  18954    91  9485  9469
  139  203.9272 258.7498  19033    79  9521  9512
  140  203.9611 258.6888  19075    42  9507  9568
  141  203.9248 258.6282  19073     2  9432  9641
  142  203.9657 258.6889  19317   244  9372  9945
  143  203.9323 258.7511  19431   114  9313 10118
  144  204.0050 258.8752  19661   230  9331 10330
  145  204.0797 258.8941  19794   133  9300 10494
  146  204.0856 258.9695  20012   218  9155 10857
  147  204.1630 258.9864  20182   170  9048 11134
  148  204.1672 258.9892  20282   100  8958 11324
  149  204.1704 258.9925  20317    35  8908 11409
  150  204.1687 258.9974  20407    90  8949 11458
  151  204.1674 258.9992  20516   109  8949 11567
  152  204.1655 258.9985  20666   150  8935 11731
  153  204.2456 258.9979  20873   207  8946 11927
  154  204.2431 258.9957  21045   172  8911 12134
  155  204.2427 258.9960  21270   225  8925 12345
  156  204.2430 258.9938  21514   244  8945 12569
  157  204.2455 258.9944  21757   243  8966 12791
  158  204.1632 258.9206  21976   219  9028 12948
  159  204.2409 258.9127  22284   308  9065 13219
  160  204.2428 258.9130  22660   376  9132 13528
  161  204.2570 258.8417  22718    58  9181 13537
  162  204.3043 258.7848  22772    54  9262 13510
  163  204.3580 258.7337  23067   295  9295 13772
  164  204.4894 258.6592  23356   289  9304 14052
  165  204.4681 258.5888  23585   229  9304 14281
  166  204.5002 258.6506  23701   116  9427 14274
  167  204.5338 258.5838  23708     7  9449 14259
  168  204.5975 258.6266  23816   108  9479 14337
  169  204.5993 258.6220  23961   145  9480 14481
  170  204.6045 258.6184  24168   207  9504 14664
  171  204.6727 258.6459  24039   129  9492 14547
  172  204.8241 258.6394  24153   114  9549 14604
  173  204.8282 258.6382  24268   115  9619 14649
  174  204.8835 258.5944  24329    61  9700 14629
  175  204.9533 258.5669  24220   109  9807 14413
  176  204.9880 258.5010  24196    24  9816 14380
  177  204.9892 258.4997  24317   121 10032 14285
  178  204.9372 258.4480  24205   112 10040 14165
  179  204.9778 258.3863  24228    23 10039 14189
  180  205.0486 258.3597  24282    54 10038 14244
  181  205.1071 258.3106  24400   118 10110 14290
  182  205.1596 258.3522  24524   124 10045 14479
  183  205.1666 258.3505  24640   116 10016 14624
  184  205.3298 258.3029  24754   114  9988 14766
  185  205.2796 258.1775  24765    11  9914 14851
  186  205.3242 258.2323  24824    59  9948 14876
  187  205.3903 258.1919  24607   217  9939 14668
  188  205.4716 258.1938  24529    78  9951 14578
  189  205.4837 258.1234  24562    33  9939 14623
  190  205.5666 258.1180  24727   165  9992 14735
  191  205.6353 258.1578  24590   137 10058 14532
  192  205.6769 258.0989  24408   182 10002 14406
  193  205.6811 258.0951  24322    86  9924 14398
  194  205.6826 258.0933  24323     1  9858 14465
  195  205.6857 258.0968  24148   175  9793 14355
  196  205.6436 258.1538  23992   156  9813 14179
  197  205.6413 258.1589  24018    26  9813 14205
  198  205.6386 258.1609  24068    50  9754 14314
  199  205.4842 258.2740  23675   393  9802 13873
  200  205.4829 258.2740  23566   109  9774 13792
  201  205.4931 258.3464  23516    50  9781 13735
  202  205.4911 258.3501  23414   102  9787 13627
  203  205.4929 258.3497  23501    87  9774 13727
  204  205.4905 258.3491  23269   232  9757 13512
  205  205.4895 258.3437  23255    14  9720 13535
  206  205.4263 258.2998  22869   386  9678 13191
  207  205.3736 258.1742  22685   184  9613 13072
  208  205.3731 258.1733  22371   314  9639 12732
  209  205.3737 258.1722  22159   212  9582 12577
  210  205.3843 258.2396  21899   260  9540 12359
  211  205.3806 258.2372  21566   333  9527 12039
  212  205.3749 258.1005  21287   279  9551 11736
  213  205.3728 258.0993  20880   407  9509 11371
  214  205.2532 258.0081  20363   517  9500 10863
  215  205.2505 258.0063  19848   515  9549 10299
  216  205.2450 258.0079  19317   531  9578  9739
  217  205.2453 258.0098  18871   446  9619  9252
  218  205.2426 258.0088  18392   479  9585  8807
  219  205.2433 258.0092  18143   249  9675  8468
  220  205.1670 258.0277  17866   277  9647  8219
  221  205.1629 258.0290  17472   394  9713  7759
  222  205.1627 258.0309  17212   260  9794  7418
  223  205.0807 258.0106  16977   235  9852  7125
  224  204.8731 258.0769  16698   279  9895  6803
  225  204.9284 258.1986  16535   163  9877  6658
  226  204.7572 258.2100  16378   157  9951  6427
  227  204.7530 258.2092  16154   224 10026  6128
  228  204.7613 258.1946  15915   239  9888  6027
  229  204.8383 258.2131  15610   305  9928  5682
  230  204.8588 258.3835  15380   230  9957  5423
  231  204.7016 258.0692  15094   286 10009  5085
  232  204.6691 258.1285  14826   268  9984  4842
  233  204.7225 258.1665  14586   240 10052  4534
  234  204.6359 258.0913  14349   237 10103  4246
