    0  288.9218 191.5387  10812     0  8134  2678
    1  288.8686 191.6091  10765    47  8125  2640
    2  289.0822 191.4652  10737    28  8145  2592
    3  289.1644 191.5048  10798    61  8107  2691
    4  289.1665 191.5036  10806     8  8068  2738
    5  289.2300 191.4331  10776    30  8140  2636
    6  289.2337 191.4326  10742    34  8141  2601
    7  289.3238 191.4139  10740     2  8124  2616
    8  289.3276 191.4181  10704    36  8116  2588
    9  289.3311 191.4135  10716    12  8125  2591
   10  289.6011 191.5118  10664    52  8035  2629
   11  289.7000 191.4963  10644    20  8046  2598
   12  289.7663 191.5626  10653     9  8074  2579
   13  289.7674 191.5645  10663    10  8033  2630
   14  289.7678 191.5631  10629    34  8006  2623
   15  289.9158 191.5383  10602    27  8000  2602
   16  289.8601 191.6050  10543    59  8022  2521
   17  289.8614 191.6082  10505    38  8026  2479
   18  289.9197 191.5410  10496     9  8056  2440
   19  289.8671 191.6082  10417    79  8072  2345
   20  289.9469 191.6533  10425     8  8080  2345
   21  289.8645 191.6074  10476    51  8062  2414
   22  289.9205 191.5411  10416    60  8063  2353
   23  289.8374 191.4972  10340    76  8058  2282
   24  289.7923 191.4517  10249    91  8019  2230
   25  289.9096 191.3042  10158    91  8041  2117
   26  289.9067 191.3016  10175    17  8035  2140
   27  289.9086 191.3026  10169     6  8030  2139
   28  290.0002 191.2658  10149    20  8009  2140
   29  290.0055 191.1734  10209    60  8008  2201
   30  290.0058 191.1684  10197    12  8048  2149
   31  289.9805 191.0863  10223    26  8021  2202
   32  290.0073 191.0050  10189    34  7990  2199
   33  290.0108 191.0033  10218    29  8012  2206
   34  290.0074 191.0030  10127    91  8018  2109
   35  290.2063 191.0878  10080    47  7962  2118
   36  290.2084 191.0859  10012    68  7960  2052
   37  290.2084 191.0860   9986    26  7944  2042
   38  290.2106 191.0845  10060    74  7948  2112
   39  290.3442 191.0016  10069     9  7978  2091
   40  290.3223 190.9063  10074     5  7977  2097
   41  290.3205 190.9043  10019    55  7950  2069
   42  290.3314 190.8048   9978    41  7936  2042
   43  290.3107 190.8990   9926    52  7837  2089
   44  290.3326 190.8050   9975    49  7817  2158
   45  290.4973 190.6748  10030    55  7794  2236
