    0  20.0029 160.4944  10514     0  7520  2994
    1  20.0022 160.4945  10556    42  7579  2977
    2  20.0062 160.4926  10580    24  7632  2948
    3  20.1416 160.3874  10748   168  7712  3036
    4  20.1421 160.3853  10839    91  7773  3066
    5  20.1455 160.3805  10908    69  7832  3076
    6  20.1476 160.2940  10952    44  7918  3034
    7  20.1530 160.3777  10951     1  8003  2948
    8  20.2535 160.3695  10903    48  8140  2763
    9  20.3224 160.3123  10903     0  8200  2703
   10  20.4860 160.2786  10946    43  8216  2730
   11  20.4989 160.1556  10872    74  8220  2652
   12  20.5879 160.1762  10901    29  8314  2587
   13  20.5876 160.1772  10850    51  8396  2454
   14  20.5894 160.1736  10815    35  8386  2429
   15  20.7124 160.0758  10831    16  8384  2447
   16  20.8078 160.0758  10818    13  8405  2413
   17  20.7790 159.9984  10764    54  8392  2372
   18  20.8416 159.9973  10756     8  8376  2380
   19  20.8860 159.8706  10774    18  8334  2440
   20  20.8816 159.8705  10755    19  8304  2451
   21  20.9104 159.7842  10739    16  8260  2479
   22  20.8919 159.8654  10714    25  8193  2521
   23  20.9173 159.7828  10664    50  8140  2524
   24  21.0009 159.8282  10679    15  8155  2524
   25  21.0016 159.7390  10581    98  8074  2507
   26  21.0033 159.7399  10553    28  8034  2519
   27  21.0013 159.7344  10489    64  7961  2528
   28  21.0040 159.7326  10384   105  7915  2469
   29  21.0909 159.6939  10350    34  7885  2465
   30  21.0906 159.6943  10416    66  7874  2542
   31  21.2248 159.5724  10469    53  7851  2618
   32  21.2896 159.5040  10512    43  7869  2643
   33  21.2928 159.5005  10524    12  7786  2738
   34  21.2923 159.4986  10549    25  7818  2731
   35  21.3599 159.3722  10429   120  7725  2704
   36  21.4418 159.4217  10482    53  7621  2861
   37  21.4902 159.5018  10515    33  7462  3053
   38  21.4927 159.4985  10468    47  7493  2975
   39  21.4946 159.4969  10493    25  7471  3022
   40  21.4972 159.4945  10528    35  7417  3111
   41  21.4968 159.4906  10580    52  7418  3162
   42  21.4977 159.4907  10533    47  7410  3123
   43  21.4988 159.4929  10539     6  7408  3131
   44  21.4501 159.4150  10435   104  7388  3047
   45  21.4526 159.4129  10446    11  7366  3080
   46  21.5032 159.3315  10644   198  7423  3221
   47  21.5046 159.3288  10651     7  7404  3247
   48  21.5884 159.2730  10597    54  7427  3170
   49  21.6671 159.1984  10707   110  7382  3325
   50  21.7754 159.1900  10790    83  7383  3407
   51  21.7774 159.1882  10734    56  7398  3336
   52  21.8747 159.1538  10694    40  7347  3347
   53  21.9927 159.2636  10749    55  7284  3465
   54  21.9959 159.2625  10752     3  7235  3517
