    0  411.1980 374.0021  11128     0  9001  2127
    1  411.1536 374.2298  11194    66  9022  2172
    2  411.3321 374.2490  11127    67  8982  2145
    3  411.3831 374.3840  11110    17  8962  2148
    4  411.1529 374.2307  11162    52  8932  2230
    5  410.9996 374.1684  11094    68  8916  2178
    6  410.8018 374.0023  11119    25  8876  2243
    7  411.0002 374.0007  11171    52  8805  2366
    8  410.8358 373.9178  11298   127  8758  2540
    9  410.8472 373.7720  11366    68  8738  2628
   10  410.7160 373.8584  11373     7  8745  2628
   11  410.6685 373.7360  11382     9  8666  2716
   12  410.9386 373.7663  11436    54  8569  2867
   13  410.8121 373.6890  11486    50  8555  2931
   14  410.4224 373.5809  11770   284  8620  3150
   15  410.5008 373.5019  11796    26  8552  3244
   16  410.3790 373.4305  11997   201  8608  3389
   17  410.3784 373.4296  12060    63  8547  3513
   18  410.1323 373.4788  12126    66  8423  3703
   19  410.2520 373.5413  12151    25  8469  3682
   20  410.0035 373.5000  12173    22  8393  3780
   21  410.1223 373.5599  12153    20  8431  3722
   22  410.1529 373.5193  12173    20  8380  3793
   23  410.1521 373.5195  12071   102  8392  3679
   24  410.5029 373.4254  12018    53  8352  3666
   25  410.5034 373.4251  12010     8  8361  3649
   26  410.5898 373.3717  12076    66  8332  3744
   27  410.4524 373.2928  12303   227  8294  4009
   28  410.2123 373.1231  12325    22  8227  4098
   29  410.3280 373.0334  12397    72  8187  4210
   30  410.1344 373.0257  12424    27  8151  4273
   31  410.0036 372.9982  12465    41  8141  4324
   32  410.0005 372.9947  12494    29  8096  4398
   33  409.7630 372.7871  12462    32  8122  4340
   34  409.8201 372.6172  12466     4  8182  4284
   35  409.8258 372.5505  12424    42  8161  4263
   36  409.9792 372.5798  12446    22  8207  4239
   37  410.2792 372.3853  12403    43  8203  4200
   38  410.0533 372.2910  12420    17  8155  4265
   39  409.9444 372.2965  12378    42  8138  4240
   40  409.9235 372.3680  12237   141  8133  4104
   41  410.1886 372.3512  12222    15  8146  4076
   42  410.1062 372.1873  12229     7  8198  4031
   43  410.3261 372.4583  12173    56  8234  3939
   44  410.4853 372.4246  12064   109  8201  3863
   45  410.5032 372.5003  12114    50  8350  3764
   46  411.0290 372.6164  11935   179  8372  3563
   47  411.2040 372.6169  11829   106  8388  3441
   48  411.6513 372.7563  11644   185  8453  3191
   49  411.8426 372.7659  11625    19  8477  3148
   50  411.8399 372.6782  11576    49  8544  3032
   51  411.9109 372.5455  11495    81  8668  2827
   52  412.0474 372.6176  11458    37  8729  2729
   53  412.3305 372.7123  11364    94  8605  2759
   54  412.1585 372.5265  11310    54  8540  2770
   55  412.4391 372.4015  11390    80  8486  2904
   56  412.4391 372.4018  11223   167  8445  2778
   57  412.4193 372.2937  11105   118  8530  2575
   58  412.5906 372.1852  11038    67  8594  2444
   59  412.5561 372.2794  10860   178  8489  2371
   60  412.8319 372.2789  10773    87  8546  2227
   61  412.8833 372.4114  10667   106  8555  2112
   62  413.1327 372.4659  10601    66  8574  2027
   63  413.3825 372.3837  10529    72  8602  1927
   64  413.3842 372.3845  10424   105  8686  1738
   65  413.3850 372.3848  10411    13  8586  1825
   66  413.4987 372.4985  10398    13  8545  1853
   67  413.4997 372.5008  10265   133  8666  1599
   68  413.6168 372.6163  10231    34  8506  1725
   69  413.8879 372.7226  10232     1  8367  1865
   70  413.9973 372.7901  10188    44  8305  1883
   71  413.7660 372.7665  10169    19  8251  1918
   72  414.0475 372.8995  10185    16  8212  1973
   73  414.0006 373.0004  10160    25  8184  1976
   74  413.9983 373.0008  10110    50  8161  1949
   75  413.9993 372.9983  10099    11  8133  1966
   76  413.9999 372.7881  10089    10  8120  1969
   77  414.0000 372.7880  10048    41  8108  1940
   78  414.0995 372.6997  10083    35  8089  1994
   79  414.1410 372.8066  10071    12  8067  2004
   80  414.1427 372.8057  10140    69  8028  2112
   81  414.1429 372.8073  10117    23  7974  2143
   82  414.1030 372.6986  10163    46  7927  2236
   83  414.1032 372.6976  10171     8  7919  2252
   84  414.1035 372.6970  10191    20  7889  2302
   85  414.2223 372.5001  10240    49  7855  2385
   86  414.2242 372.5005  10261    21  7909  2352
   87  414.3541 372.5289  10128   133  7963  2165
   88  414.2254 372.4992  10248   120  7993  2255
   89  414.2254 372.4987  10239     9  8099  2140
   90  414.2261 372.4992  10215    24  8162  2053
   91  414.4015 372.3516  10194    21  8236  1958
   92  414.5228 372.3830  10276    82  8225  2051
   93  414.4010 372.3508  10177    99  8239  1938
   94  414.5234 372.3801  10196    19  8247  1949
   95  414.6326 372.3186  10225    29  8295  1930
   96  414.6347 372.3173  10205    20  8272  1933
   97  414.5712 372.2384  10198     7  8335  1863
   98  414.8389 372.2116  10165    33  8351  1814
   99  414.9491 372.1900  10178    13  8385  1793
  100  414.9481 371.9000  10215    37  8451  1764
  101  414.8670 371.8031  10134    81  8483  1651
  102  414.8679 371.8031  10116    18  8494  1622
  103  415.0571 371.7670  10110     6  8528  1582
  104  414.8867 371.5909  10080    30  8517  1563
  105  415.0030 371.5028  10030    50  8527  1503
  106  415.2152 371.6431  10028     2  8494  1534
  107  415.3836 371.6166   9994    34  8536  1458
  108  415.3631 371.9067  10001     7  8521  1480
  109  415.4982 371.7984  10002     1  8509  1493
