217.969 352.996 26.4625 176.679 56.0049 206.582 229.765 118.006 374.002 201.279 339.509 215.582 184.247 130.648 292.868 230.86 191.539 19.9628 74.1752 122.466 194.3 131.536 151.994 160.494 206.309 125.992 217.178 320.114 156.305 37.4974 52.7476 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
217.971 352.895 26.4119 176.557 56.0028 206.582 229.998 118.004 374.23 201.181 339.505 215.502 184.154 130.648 292.867 230.858 191.609 20.0238 74.1759 122.466 194.214 131.493 151.994 160.494 206.373 125.995 217.181 320.276 156.305 37.3406 52.749 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
217.991 352.896 26.4142 176.612 56.0006 206.576 229.875 118.001 374.249 201.069 339.307 215.458 184.045 130.685 292.738 230.798 191.465 19.9955 74.1789 122.467 194.37 131.27 151.904 160.493 206.441 125.994 217.048 320.386 156.243 37.3114 52.5066 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
217.968 352.897 26.4148 176.78 55.9181 206.448 229.842 118.001 374.384 201 339.154 215.212 184.045 130.58 292.722 230.649 191.505 19.7138 74.0677 122.462 194.369 131.268 151.505 160.387 206.457 126.127 217.15 320.299 156.242 37.2381 52.5882 402.461 406.373 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
217.968 352.921 26.4902 176.944 55.9937 206.447 229.638 118.003 374.231 200.895 339.151 215.007 184.044 130.578 292.505 230.646 191.504 19.8996 74.3312 122.463 194.16 131.191 151.44 160.385 206.391 126.045 217.216 320.301 156.26 37.2811 52.5826 402.374 406.372 225.749 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
217.9 353.021 26.455 176.921 55.5024 206.521 229.503 118.002 374.168 200.818 339.153 215.066 184.042 130.575 292.707 230.646 191.433 19.7368 74.3292 122.571 194.152 131.115 151.402 160.381 206.391 125.914 217.175 320.351 156.256 37.3204 52.4197 402.051 406.165 225.501 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
217.855 353.019 26.4136 176.659 55.5358 206.521 229.441 118 374.002 200.771 339.15 215.173 184.037 130.573 292.707 230.609 191.433 19.6208 74.3323 122.503 194.075 131.116 151.399 160.294 206.457 125.827 217.184 320.166 156.213 37.2422 52.5029 401.999 406.259 225.768 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
217.873 352.938 26.4889 176.593 55.4153 206.506 229.499 117.998 374.001 200.584 339.235 215.09 184.084 130.426 292.6 230.402 191.414 19.7706 74.3313 122.487 194.077 131.114 151.295 160.378 206.458 125.599 217.141 320.168 156.135 37.2443 52.5819 401.908 406.37 225.423 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
217.874 352.881 26.6786 176.617 55.415 206.432 229.475 117.998 373.918 200.583 339.234 215.171 184.088 130.423 292.502 230.4 191.418 19.5195 74.3317 122.505 194.177 131.11 151.007 160.369 206.459 125.609 217.288 320.165 156.081 37.1346 52.5029 401.744 406.405 225.502 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
217.874 352.844 26.685 176.922 55.4216 206.36 229.308 117.996 373.772 200.265 339.165 215.248 184.086 130.373 292.502 230.361 191.413 19.5169 74.159 122.49 194.075 131.109 151.006 160.312 206.629 125.695 217.281 320.165 156.081 37.1349 52.5059 401.724 406.279 225.579 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
217.875 352.819 26.6275 176.889 55.3722 206.384 229.295 117.903 373.858 200.311 339.319 215.17 183.907 130.29 292.401 230.396 191.512 19.5637 74.0797 122.435 194.072 131.109 151.006 160.279 206.491 125.667 217.26 320.139 156.021 37.1351 52.5005 401.503 406.175 225.579 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
217.952 352.622 26.7614 176.889 55.3684 206.424 229.158 117.998 373.736 200.173 339.407 215.247 183.909 130.201 292.198 230.394 191.496 19.5597 74.0031 122.463 194.001 131.105 151.006 160.156 206.545 125.803 217.275 320.16 155.928 37.1148 52.3449 401.498 406.176 225.503 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
217.878 352.506 26.8266 176.87 55.1922 206.36 229.259 117.731 373.766 200.264 339.409 215.111 183.903 130.108 292.293 230.39 191.563 19.5601 74.076 122.507 194.069 130.993 151.096 160.176 206.501 125.803 217.274 320.225 155.897 37.0962 52.3439 401.498 406.163 225.503 161.752 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
217.877 352.501 26.8262 176.859 55.2787 206.353 229.179 117.785 373.689 200.323 339.411 215.079 183.904 130.106 292.172 230.388 191.565 19.5153 74.002 122.509 194.075 130.883 151.095 160.177 206.497 125.8 217.147 320.437 155.895 37.0941 52.4204 401.494 406.162 225.58 161.752 203.353 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
